Name,City,State,Legacy NTD ID,NTD ID,Organization Type,Reporter Type,Primary UZA Population,Agency VOMS,Mode,TOS,Mode VOMS,Vehicle Operations Hours,Vehicle Operations Hours Questionable,Vehicle Maintenance Hours,Vehicle Maintenance Hours Questionable,Facility Maintenance Hours,Facility Maintenance Hours Questionable,General Administration Hours,General Administration Hours Questionable,Capital Labor Hours,Capital Labor Hours Questionable,Total Hours,Total Hours Questionable,Vehicle Operations Count,Vehicle Operations Count Questionable,Vehicle Maintenance Count,Vehicle Maintenance Count Questionable,Facility Maintenance Count,Facility Maintenance Count Questionable,General Administration Count,General Administration Count Questionable,Capital Labor Count,Capital Labor Count Questionable,Total Employee Count,Total Employee Count Questionable,Vehicle Operations Salary Expenses,Vehicle Operations Salary Expenses Questionable,Vehicle Maintenance Salary Expenses,Vehicle Maintenance Salary Expenses Questionable,Facility Maintenance Salary Expenses,Facility Maintenance Salary Expenses Questionable,General Administration Salary Expenses,General Administration Salary Expenses Questionable,Total Operating Salary Expenses,Total Operating Salary Expenses Questionable,Vehicle Operations Average Hourly Wage,Vehicle Operations Average Hourly Wage Questionable,Vehicle Maintenance Average Hourly Wage,Vehicle Maintenance Average Hourly Wage Questionable,Facility Maintenance Average Hourly Wage,Facility Maintenance Average Hourly Wage Questionable,General Administration Average Hourly Wage,General Administration Average Hourly Wage Questionable,Total Operating Average Hourly Wage,Total Operating Average Hourly Wage Questionable,Any data questionable?,,,,,1
Mountain Metropolitan Transit,Colorado Springs,CO,8005,80005,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"559,409",170,VP,DO,34,0,,"2,594",,528,,"4,792",,0,,"7,914",,0.00,,1.50,,0.33,,2.83,,0.00,,4.66,,$0,,"$48,961",,"$27,591",,"$149,684",,"$226,236",,,,$18.87,,,,$31.24,,$28.59,,No,,,,,
Wichita Transit,Wichita,KS,7015,70015,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"472,870",170,DR,DO,23,"46,139",,"3,781",,491,,"2,683",,0,,"53,094",,23.45,,2.00,,0.25,,1.45,,0.00,,27.15,,"$923,269",,"$42,062",,"$4,268",,"$91,989",,"$1,061,588",,$20.01,,$11.12,,$0.09,,$34.29,,$19.99,,No,,,,,
"Hudson Transit Lines, Inc.",Mahwah,NJ,2126,20126,Private-For-Profit Corporation,Full Reporter,"18,351,295",161,CB,DO,161,"443,900",,"106,200",,0,,"32,890",,0,,"582,990",,226.00,,54.00,,0.00,,18.00,,0.00,,298.00,,"$13,940,457",,"$2,697,970",,$0,,"$977,660",,"$17,616,087",,$31.40,,$25.40,,$0.00,,$29.73,,$30.22,,No,,,,,
Ann Arbor Area Transportation Authority,Ann Arbor,MI,5040,50040,Independent Public Agency or Authority of Transit Service,Full Reporter,"306,022",160,MB,DO,84,"345,546",,"75,225",,"8,483",,"64,476",,0,,"493,730",,193.40,,50.50,,4.90,,37.80,,0.00,,286.60,,"$8,694,062",,"$2,009,639",,"$201,759",,"$2,074,089",,"$12,979,549",,$25.16,,$26.72,,$0.58,,$32.17,,$26.29,,No,,,,,
Ann Arbor Area Transportation Authority,Ann Arbor,MI,5040,50040,Independent Public Agency or Authority of Transit Service,Full Reporter,"306,022",160,DR,DO,9,"13,757",,"1,949",,228,,"1,221",,0,,"17,155",,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,"$376,391",,"$54,339",,"$5,607",,"$45,226",,"$481,563",,$27.36,,$27.88,,$0.41,,$37.04,,$28.07,,No,,,,,
Ann Arbor Area Transportation Authority,Ann Arbor,MI,5040,50040,Independent Public Agency or Authority of Transit Service,Full Reporter,"306,022",160,CB,DO,2,"3,450",,769,,145,,320,,0,,"4,684",,2.50,,0.50,,0.08,,0.20,,0.00,,3.28,,"$90,034",,"$21,441",,"$3,565",,"$11,862",,"$126,902",,$26.10,,$27.88,,$1.03,,$37.07,,$27.09,,No,,,,,
Research Triangle Regional Public Transportation Authority,Research Triangle Park,NC,4108,40108,Independent Public Agency or Authority of Transit Service,Full Reporter,"347,602",153,VP,DO,60,"7,347",,"7,313",,0,,"22,683",,0,,"37,343",,4.00,,4.00,,0.00,,15.50,,0.00,,23.50,,"$205,595",,"$191,179",,$0,,"$861,916",,"$1,258,690",,$27.98,,$26.14,,$0.00,,$38.00,,$33.71,,No,,,,,
Research Triangle Regional Public Transportation Authority,Research Triangle Park,NC,4108,40108,Independent Public Agency or Authority of Transit Service,Full Reporter,"347,602",153,MB,DO,58,"180,681",,"39,697",,0,,"27,219",,0,,"247,597",,103.00,,21.00,,0.00,,18.50,,0.00,,142.50,,"$3,988,014",,"$1,037,830",,$0,,"$1,034,299",,"$6,060,143",,$22.07,,$26.14,,$0.00,,$38.00,,$24.48,,No,,,,,
Research Triangle Regional Public Transportation Authority,Research Triangle Park,NC,4108,40108,Independent Public Agency or Authority of Transit Service,Full Reporter,"347,602",153,DR,DO,15,"53,457",,"5,223",,0,,"6,805",,0,,"65,485",,24.00,,3.00,,0.00,,5.00,,0.00,,32.00,,"$1,200,313",,"$136,557",,$0,,"$258,575",,"$1,595,445",,$22.45,,$26.15,,$0.00,,$38.00,,$24.36,,No,,,,,
"Golden Gate Bridge, Highway and Transportation District",San Francisco,CA,9016,90016,Independent Public Agency or Authority of Transit Service,Full Reporter,"3,281,212",152,MB,DO,129,"483,644",,"71,396",,"7,373",,"134,802",,541,,"697,756",,256.00,,47.00,,4.00,,74.00,,0.25,,381.25,,"$18,138,196",,"$3,917,140",,"$328,099",,"$4,583,488",,"$26,966,923",,$37.50,,$54.87,,$0.68,,$34.00,,$38.65,,No,,,,,
Municipality of Anchorage - Public Transportation Department,Anchorage,AK,0012,00012,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"251,243",152,MB,DO,43,"189,684",,"55,731",,"6,739",,"33,910",,"1,690",,"287,754",,104.00,,33.00,,4.00,,20.00,,1.00,,162.00,,"$6,077,766",,"$1,962,095",,"$173,759",,"$789,081",,"$9,002,701",,$32.04,,$35.21,,$0.92,,$23.27,,$31.29,,No,,,,,
Space Coast Area Transit,Cocoa,FL,4063,40063,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"452,791",152,MB,DO,29,"123,600",,0,,0,,"9,840",,0,,"133,440",,60.00,,0.00,,0.00,,5.00,,0.00,,65.00,,"$2,206,962",,$0,,$0,,"$205,091",,"$2,412,053",,$17.86,,,,$0.00,,$20.84,,$18.08,,No,,,,,
Space Coast Area Transit,Cocoa,FL,4063,40063,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"452,791",152,DR,DO,27,"64,770",,0,,0,,"5,960",,0,,"70,730",,35.50,,0.00,,0.00,,3.00,,0.00,,38.50,,"$1,824,684",,$0,,$0,,"$101,335",,"$1,926,019",,$28.17,,,,$0.00,,$17.00,,$27.23,,No,,,,,
"Golden Gate Bridge, Highway and Transportation District",San Francisco,CA,9016,90016,Independent Public Agency or Authority of Transit Service,Full Reporter,"3,281,212",152,FB,DO,6,"154,196",,"13,727",,"5,077",,"66,268",,"1,072",,"240,340",,115.00,,11.50,,2.50,,33.00,,0.50,,162.50,,"$5,905,923",,"$670,066",,"$247,011",,"$2,364,348",,"$9,187,348",,$38.30,,$48.81,,$1.60,,$35.68,,$38.23,,No,,,,,
Memphis Area Transit Authority,Memphis,TN,4003,40003,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"1,060,061",150,MB,DO,108,"500,213",,"113,508",,"10,070",,"91,288",,0,,"715,079",,242.00,,71.00,,6.00,,43.50,,0.00,,362.50,,"$11,427,525",,"$2,644,699",,"$372,866",,"$2,094,458",,"$16,539,548",,$22.85,,$23.30,,$0.75,,$22.94,,$23.13,,No,,,,,
Memphis Area Transit Authority,Memphis,TN,4003,40003,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"1,060,061",150,DR,DO,42,"133,017",,"5,967",,43,,"4,320",,0,,"143,347",,71.00,,4.00,,0.00,,2.50,,0.00,,77.50,,"$2,637,109",,"$223,163",,"$2,213",,"$192,874",,"$3,055,359",,$19.83,,$37.40,,$0.02,,$44.65,,$21.31,,No,,,,,
Memphis Area Transit Authority,Memphis,TN,4003,40003,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"1,060,061",150,SR,DO,0,0,,"32,857",,0,,"9,867",,0,,"42,724",,0.00,,15.00,,0.00,,5.00,,0.00,,20.00,,$0,,"$405,152",,$0,,"$255,503",,"$660,655",,,,$12.33,,,,$25.89,,$15.46,,No,,,,,
Madison County Transit District,Granite City,IL,5146,50146,Independent Public Agency or Authority of Transit Service,Full Reporter,"2,150,706",145,VP,DO,52,0,,"2,030",,0,,"8,769",,0,,"10,799",,0.00,,1.10,,0.00,,3.70,,0.00,,4.80,,$0,,"$54,684",,$0,,"$206,920",,"$261,604",,,,$26.94,,,,$23.60,,$24.22,,No,,,,,
Gainesville Regional Transit System,Gainesville,FL,4030,40030,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"187,781",143,MB,DO,108,"455,226",,"76,411",,"8,402",,"80,363",,0,,"620,402",,230.00,,43.00,,5.00,,44.00,,0.00,,322.00,,"$8,090,536",,"$1,398,455",,"$154,906",,"$1,784,500",,"$11,428,397",,$17.77,,$18.30,,$0.34,,$22.21,,$18.42,,No,,,,,
Central Contra Costa Transit Authority,Concord,CA,9078,90078,Independent Public Agency or Authority of Transit Service,Full Reporter,"615,968",143,MB,DO,93,"332,488",,"57,348",,"9,376",,"61,714",,0,,"460,926",,192.00,,32.00,,5.00,,35.00,,0.00,,264.00,,"$9,205,107",,"$1,971,873",,"$289,186",,"$2,168,461",,"$13,634,627",,$27.69,,$34.38,,$0.87,,$35.14,,$29.58,,No,,,,,
"vRide, Inc. - Denver",Denver,CO,8109,80109,Private Provider Reporting on Behalf of a Public Entity,Full Reporter,"2,374,203",135,VP,DO,135,0,,0,,0,,"4,951",,0,,"4,951",,0.00,,0.00,,0.00,,4.00,,0.00,,4.00,,$0,,$0,,$0,,"$124,147",,"$124,147",,,,,,,,$25.08,,$25.08,,No,,,,,
"Paratransit, Inc.",Sacramento,CA,9223,90223,Independent Public Agency or Authority of Transit Service,Full Reporter,"1,723,634",134,DR,DO,93,"357,230",,"20,515",,"2,175",,"41,359",,0,,"421,279",,184.50,,11.70,,0.50,,22.90,,0.00,,219.60,,"$5,647,077",,"$442,089",,"$35,546",,"$864,186",,"$6,988,898",,$15.81,,$21.55,,$0.10,,$20.89,,$16.59,,No,,,,,
"County of Volusia, dba: VOTRAN",South Daytona,FL,4032,40032,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"349,064",133,MB,DO,54,"222,912",,"42,227",,"19,105",,"45,229",,0,,"329,473",,112.00,,21.00,,9.00,,28.00,,0.00,,170.00,,"$4,233,622",,"$619,626",,"$436,751",,"$658,602",,"$5,948,601",,$18.99,,$14.67,,$1.96,,$14.56,,$18.05,,No,,,,,
"County of Volusia, dba: VOTRAN",South Daytona,FL,4032,40032,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"349,064",133,DR,DO,49,"123,571",,"18,497",,"2,059",,"39,921",,0,,"184,048",,71.00,,12.00,,1.30,,23.00,,0.00,,107.30,,"$1,725,993",,"$262,658",,"$26,000",,"$575,270",,"$2,589,921",,$13.97,,$14.20,,$0.21,,$14.41,,$14.07,,No,,,,,
Fresno Area Express,Fresno,CA,9027,90027,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"654,628",129,MB,DO,80,"453,170",,"86,273",,"14,810",,"51,185",,0,,"605,438",,236.00,,48.00,,8.00,,25.00,,0.00,,317.00,,"$13,163,687",,"$2,659,598",,"$415,286",,"$1,433,179",,"$17,671,750",,$29.05,,$30.83,,$0.92,,$28.00,,$29.19,,No,,,,,
Prince George's County Transit,Largo,MD,3085,30085,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"4,586,770",128,DR,DO,52,"52,291",,"3,219",,"2,972",,"12,922",,0,,"71,404",,27.75,,1.95,,1.80,,7.83,,0.00,,39.33,,"$1,042,506",,"$58,417",,"$68,566",,"$414,458",,"$1,583,947",,$19.94,,$18.15,,$1.31,,$32.07,,$22.18,,No,,,,,
"Ft.Worth - vRide, Inc.",Arlington,TX,6084,60084,Private Provider Reporting on Behalf of a Public Entity,Full Reporter,"5,121,892",127,VP,DO,127,0,,0,,0,,"6,203",,0,,"6,203",,0.00,,0.00,,0.00,,4.00,,0.00,,4.00,,$0,,$0,,$0,,"$89,431",,"$89,431",,,,,,,,$14.42,,$14.42,,No,,,,,
Hill Country Transit District,San Saba,TX,6091,60091,Independent Public Agency or Authority of Transit Service,Full Reporter,"217,630",122,DR,DO,108,"231,548",,"15,138",,"7,746",,"19,808",,0,,"274,240",,112.79,,6.20,,4.34,,10.37,,0.00,,133.70,,"$3,142,180",,"$300,522",,"$89,559",,"$544,888",,"$4,077,149",,$13.57,,$19.85,,$0.39,,$27.51,,$14.87,,No,,,,,
Hill Country Transit District,San Saba,TX,6091,60091,Independent Public Agency or Authority of Transit Service,Full Reporter,"217,630",122,MB,DO,14,"80,736",,"8,071",,"4,415",,"7,056",,0,,"100,278",,37.21,,3.80,,2.66,,3.60,,0.00,,47.27,,"$1,144,226",,"$159,018",,"$51,039",,"$194,620",,"$1,548,903",,$14.17,,$19.70,,$0.63,,$27.58,,$15.45,,No,,,,,
Champaign-Urbana Mass Transit District,Urbana,IL,5060,50060,Independent Public Agency or Authority of Transit Service,Full Reporter,"145,361",120,MB,DO,97,"397,450",,"74,725",,"14,980",,"39,936",,0,,"527,091",,255.20,,42.10,,9.00,,25.70,,0.00,,332.00,,"$9,887,471",,"$1,922,863",,"$240,053",,"$1,524,418",,"$13,574,805",,$24.88,,$25.73,,$0.60,,$38.17,,$25.75,,No,,,,,
Champaign-Urbana Mass Transit District,Urbana,IL,5060,50060,Independent Public Agency or Authority of Transit Service,Full Reporter,"145,361",120,DR,DO,8,"26,048",,"3,705",,548,,"3,040",,0,,"33,341",,16.90,,2.60,,1.15,,1.80,,0.00,,22.45,,"$526,303",,"$53,415",,"$10,285",,"$48,290",,"$638,293",,$20.21,,$14.42,,$0.39,,$15.88,,$19.14,,No,,,,,
Rides Mass Transit District,Harrisburg,IL,5211,50211,Independent Public Agency or Authority of Transit Service,Full Reporter,"67,821",119,MB,DO,119,"318,344",,"38,241",,0,,"48,144",,0,,"404,729",,176.00,,20.00,,0.00,,28.00,,0.00,,224.00,,"$3,881,513",,"$600,484",,$0,,"$1,535,364",,"$6,017,361",,$12.19,,$15.70,,$0.00,,$31.89,,$14.87,,No,,,,,
Metropolitan Bus Authority,San Juan,PR,4086,40086,Independent Public Agency or Authority of Transit Service,Full Reporter,"2,148,346",118,MB,DO,88,"663,555",,"342,192",,"113,076",,"182,126",,0,,"1,300,949",,354.00,,188.00,,67.00,,104.00,,0.00,,713.00,,"$12,234,245",,"$5,002,976",,"$1,590,609",,"$4,168,525",,"$22,996,355",,$18.44,,$14.62,,$2.40,,$22.89,,$17.68,,No,,,,,
Metropolitan Bus Authority,San Juan,PR,4086,40086,Independent Public Agency or Authority of Transit Service,Full Reporter,"2,148,346",118,DR,DO,30,"154,377",,"20,518",,"6,205",,"10,629",,0,,"191,729",,85.00,,13.00,,3.00,,7.00,,0.00,,108.00,,"$2,693,076",,"$208,457",,"$74,950",,"$128,923",,"$3,105,406",,$17.44,,$10.16,,$0.49,,$12.13,,$16.20,,No,,,,,
Santa Cruz Metropolitan Transit District,Santa Cruz,CA,9006,90006,Independent Public Agency or Authority of Transit Service,Full Reporter,"163,703",117,MB,DO,67,"298,598",,"55,577",,"25,325",,"64,449",,280,,"444,229",,145.40,,28.40,,14.10,,36.90,,0.20,,225.00,,"$9,862,666",,"$1,924,862",,"$712,164",,"$2,466,507",,"$14,966,199",,$33.03,,$34.63,,$2.39,,$38.27,,$33.69,,No,,,,,
Santa Cruz Metropolitan Transit District,Santa Cruz,CA,9006,90006,Independent Public Agency or Authority of Transit Service,Full Reporter,"163,703",117,DR,DO,29,"90,670",,"3,411",,0,,"1,908",,0,,"95,989",,48.00,,1.80,,0.00,,1.00,,0.00,,50.80,,"$2,209,597",,"$104,684",,$0,,"$45,320",,"$2,359,601",,$24.37,,$30.69,,$0.00,,$23.75,,$24.58,,No,,,,,
Santa Cruz Metropolitan Transit District,Santa Cruz,CA,9006,90006,Independent Public Agency or Authority of Transit Service,Full Reporter,"163,703",117,CB,DO,15,"40,294",,"7,500",,"3,417",,"8,697",,0,,"59,908",,19.60,,3.80,,1.90,,5.00,,0.00,,30.30,,"$1,330,917",,"$259,750",,"$96,103",,"$332,843",,"$2,019,613",,$33.03,,$34.63,,$2.39,,$38.27,,$33.71,,No,,,,,
Erie Metropolitan Transit Authority,Erie,PA,3013,30013,Independent Public Agency or Authority of Transit Service,Full Reporter,"196,611",116,MB,DO,61,"220,194",,"34,016",,"16,046",,"20,208",,0,,"290,464",,111.00,,18.00,,8.00,,10.00,,0.00,,147.00,,"$5,321,219",,"$851,985",,"$302,996",,"$377,360",,"$6,853,560",,$24.17,,$25.05,,$1.38,,$18.67,,$23.60,,No,,,,,
Erie Metropolitan Transit Authority,Erie,PA,3013,30013,Independent Public Agency or Authority of Transit Service,Full Reporter,"196,611",116,DR,DO,55,"130,603",,"12,621",,"1,083",,"12,910",,0,,"157,217",,73.00,,4.00,,1.00,,7.00,,0.00,,85.00,,"$1,746,154",,"$218,805",,"$29,947",,"$331,552",,"$2,326,458",,$13.37,,$17.34,,$0.23,,$25.68,,$14.80,,No,,,,,
Centre Area Transportation Authority,State College,PA,3054,30054,Independent Public Agency or Authority of Transit Service,Full Reporter,"87,454",114,MB,DO,61,"234,743",,"34,393",,"4,826",,"19,254",,0,,"293,216",,140.27,,20.20,,2.64,,14.06,,0.00,,177.17,,"$5,988,221",,"$1,115,508",,"$116,119",,"$779,897",,"$7,999,745",,$25.51,,$32.43,,$0.49,,$40.51,,$27.28,,No,,,,,
Denton County Transportation Authority,Lewisville,TX,6101,60101,Independent Public Agency or Authority of Transit Service,Full Reporter,"366,174",114,MB,DO,50,"213,173",,"29,139",,"1,659",,"31,802",,0,,"275,773",,131.56,,12.25,,0.87,,18.60,,0.00,,163.28,,"$3,842,893",,"$577,828",,"$31,818",,"$1,332,008",,"$5,784,547",,$18.03,,$19.83,,$0.15,,$41.88,,$20.98,,No,,,,,
Centre Area Transportation Authority,State College,PA,3054,30054,Independent Public Agency or Authority of Transit Service,Full Reporter,"87,454",114,VP,DO,43,"2,993",,"4,760",,668,,"2,665",,0,,"11,086",,1.83,,2.80,,0.36,,1.94,,0.00,,6.93,,"$59,660",,"$58,786",,"$17,752",,"$119,228",,"$255,426",,$19.93,,$12.35,,$5.93,,$44.74,,$23.04,,No,,,,,
Denton County Transportation Authority,Lewisville,TX,6101,60101,Independent Public Agency or Authority of Transit Service,Full Reporter,"366,174",114,DR,DO,14,"35,581",,"4,170",,237,,"4,337",,0,,"44,325",,21.44,,1.75,,0.13,,2.50,,0.00,,25.82,,"$636,525",,"$82,727",,"$4,507",,"$192,483",,"$916,242",,$17.89,,$19.84,,$0.13,,$44.38,,$20.67,,No,,,,,
Transit Authority of Northern Kentucky,Fort Wright,KY,4019,40019,Independent Public Agency or Authority of Transit Service,Full Reporter,"1,624,827",113,MB,DO,91,"343,919",,"77,518",,"9,062",,"33,811",,0,,"464,310",,175.00,,40.30,,4.80,,17.70,,0.00,,237.80,,"$7,027,513",,"$1,575,355",,"$172,361",,"$641,081",,"$9,416,310",,$20.43,,$20.32,,$0.50,,$18.96,,$20.28,,No,,,,,
Transit Authority of Northern Kentucky,Fort Wright,KY,4019,40019,Independent Public Agency or Authority of Transit Service,Full Reporter,"1,624,827",113,DR,DO,22,"70,206",,"3,777",,"2,191",,"8,174",,0,,"84,348",,38.00,,2.50,,1.00,,4.30,,0.00,,45.80,,"$1,276,432",,"$92,964",,"$40,774",,"$141,092",,"$1,551,262",,$18.18,,$24.61,,$0.58,,$17.26,,$18.39,,No,,,,,
Transit Authority of Omaha,Omaha,NE,7002,70002,Independent Public Agency or Authority of Transit Service,Full Reporter,"725,008",112,MB,DO,90,"328,585",,"53,894",,"26,161",,"55,358",,0,,"463,998",,149.00,,30.00,,16.00,,33.00,,0.00,,228.00,,"$8,133,862",,"$1,680,496",,"$641,651",,"$772,542",,"$11,228,551",,$24.75,,$31.18,,$1.95,,$13.96,,$24.20,,No,,,,,
Transit Authority of Omaha,Omaha,NE,7002,70002,Independent Public Agency or Authority of Transit Service,Full Reporter,"725,008",112,DR,DO,22,"65,148",,"1,875",,"3,925",,"5,553",,0,,"76,501",,27.00,,1.00,,2.00,,3.00,,0.00,,33.00,,"$1,301,489",,"$49,414",,"$56,743",,"$52,669",,"$1,460,315",,$19.98,,$26.35,,$0.87,,$9.48,,$19.09,,No,,,,,
Cumberland Dauphin-Harrisburg Transit Authority,Harrisburg,PA,3014,30014,Independent Public Agency or Authority of Transit Service,Full Reporter,"444,474",111,MB,DO,63,"222,215",,"56,058",,"7,744",,"22,635",,0,,"308,652",,115.45,,24.40,,3.34,,11.20,,0.00,,154.39,,"$5,169,241",,"$1,244,652",,"$206,025",,"$573,068",,"$7,192,986",,$23.26,,$22.20,,$0.93,,$25.32,,$23.30,,No,,,,,
Cumberland Dauphin-Harrisburg Transit Authority,Harrisburg,PA,3014,30014,Independent Public Agency or Authority of Transit Service,Full Reporter,"444,474",111,DR,DO,27,"79,827",,"7,131",,989,,"2,110",,0,,"90,057",,40.84,,3.12,,0.45,,0.95,,0.00,,45.36,,"$1,043,829",,"$206,091",,"$30,326",,"$56,539",,"$1,336,785",,$13.08,,$28.90,,$0.38,,$26.80,,$14.84,,No,,,,,
Lexington Transit Authority,Lexington,KY,4017,40017,Independent Public Agency or Authority of Transit Service,Full Reporter,"290,263",108,MB,DO,54,"242,754",,"72,093",,"7,724",,"25,603",,0,,"348,174",,126.00,,44.00,,4.00,,13.00,,0.00,,187.00,,"$5,368,411",,"$1,736,296",,"$143,641",,"$599,729",,"$7,848,077",,$22.11,,$24.08,,$0.59,,$23.42,,$22.54,,No,,,,,
Montebello Bus Lines,Montebello,CA,9041,90041,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"12,150,996",107,MB,DO,62,"278,042",,"50,929",,"14,304",,"20,665",,0,,"363,940",,153.00,,30.00,,8.00,,12.00,,0.00,,203.00,,"$7,251,742",,"$1,725,966",,"$258,895",,"$819,198",,"$10,055,801",,$26.08,,$33.89,,$0.93,,$39.64,,$27.63,,No,,,,,
Monterey-Salinas Transit,Monterey,CA,9062,90062,Independent Public Agency or Authority of Transit Service,Full Reporter,"114,237",105,MB,DO,51,"276,688",,"58,139",,"10,535",,"51,784",,0,,"397,146",,142.50,,30.60,,5.20,,28.00,,0.00,,206.30,,"$7,769,201",,"$1,712,117",,"$321,022",,"$1,872,628",,"$11,674,968",,$28.08,,$29.45,,$1.16,,$36.16,,$29.40,,No,,,,,
Monterey-Salinas Transit,Monterey,CA,9062,90062,Independent Public Agency or Authority of Transit Service,Full Reporter,"114,237",105,CB,DO,7,"39,837",,"8,371",,"1,517",,"7,456",,0,,"57,181",,20.50,,4.40,,0.80,,4.00,,0.00,,29.70,,"$1,118,604",,"$246,510",,"$46,221",,"$269,620",,"$1,680,955",,$28.08,,$29.45,,$1.16,,$36.16,,$29.40,,No,,,,,
Sarasota County Area Transit,Sarasota,FL,4046,40046,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"643,260",104,MB,DO,49,"327,030",,"26,511",,"6,419",,"18,577",,0,,"378,537",,175.70,,12.10,,2.89,,8.54,,0.00,,199.23,,"$5,484,149",,"$610,082",,"$138,275",,"$507,384",,"$6,739,890",,$16.77,,$23.01,,$0.42,,$27.31,,$17.81,,No,,,,,
San Joaquin Regional Transit District,Stockton,CA,9012,90012,Independent Public Agency or Authority of Transit Service,Full Reporter,"370,583",104,MB,DO,48,"196,346",,"58,516",,"28,532",,"76,736",,"14,039",,"374,169",,103.00,,30.00,,15.00,,37.00,,9.00,,194.00,,"$4,475,541",,"$1,407,102",,"$398,943",,"$2,201,922",,"$8,483,508",,$22.79,,$24.05,,$2.03,,$28.69,,$22.67,,No,,,,,
Sarasota County Area Transit,Sarasota,FL,4046,40046,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"643,260",104,DR,DO,14,"23,056",,"6,361",,564,,787,,0,,"30,768",,10.45,,2.82,,0.23,,3.15,,0.00,,16.65,,"$388,976",,"$159,017",,"$16,090",,"$21,775",,"$585,858",,$16.87,,$25.00,,$0.70,,$27.67,,$19.04,,No,,,,,
Sarasota County Area Transit,Sarasota,FL,4046,40046,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"643,260",104,CB,DO,5,"20,103",,"2,171",,"1,277",,"2,194",,0,,"25,745",,9.77,,0.92,,0.50,,0.93,,0.00,,12.12,,"$338,492",,"$49,028",,"$33,342",,"$63,805",,"$484,667",,$16.84,,$22.58,,$1.66,,$29.08,,$18.83,,No,,,,,
Worcester Regional Transit Authority,Worcester,MA,1014,10014,Independent Public Agency or Authority of Transit Service,Full Reporter,"486,514",103,MB,DO,44,"230,369",,"55,761",,"8,139",,"28,155",,0,,"322,424",,114.60,,25.30,,4.80,,14.60,,0.00,,159.30,,"$5,973,504",,"$1,727,370",,"$280,127",,"$758,840",,"$8,739,841",,$25.93,,$30.98,,$1.22,,$26.95,,$27.11,,No,,,,,
Worcester Regional Transit Authority,Worcester,MA,1014,10014,Independent Public Agency or Authority of Transit Service,Full Reporter,"486,514",103,DR,DO,10,"32,803",,"4,697",,401,,"3,984",,0,,"41,885",,16.60,,2.70,,0.20,,2.20,,0.00,,21.70,,"$658,852",,"$114,508",,"$14,280",,"$102,780",,"$890,420",,$20.09,,$24.38,,$0.44,,$25.80,,$21.26,,No,,,,,
Suburban Transit Corporation,New Brunswick,NJ,2128,20128,Private-For-Profit Corporation,Full Reporter,"18,351,295",102,CB,DO,102,"278,621",,"93,312",,0,,"57,210",,0,,"429,143",,175.00,,33.00,,0.00,,31.00,,0.00,,239.00,,"$9,168,974",,"$1,993,234",,$0,,"$1,192,670",,"$12,354,878",,$32.91,,$21.36,,$0.00,,$20.85,,$28.79,,No,,,,,
Corpus Christi Regional Transportation Authority,Corpus Christi,TX,6051,60051,Independent Public Agency or Authority of Transit Service,Full Reporter,"320,069",102,MB,DO,58,"292,655",,"74,512",,"27,632",,"48,225",,0,,"443,024",,159.00,,42.00,,20.40,,33.20,,0.00,,254.60,,"$5,832,676",,"$1,559,377",,"$384,338",,"$1,652,914",,"$9,429,305",,$19.93,,$20.93,,$1.31,,$34.28,,$21.28,,No,,,,,
Corpus Christi Regional Transportation Authority,Corpus Christi,TX,6051,60051,Independent Public Agency or Authority of Transit Service,Full Reporter,"320,069",102,DR,DO,1,"3,065",,59,,19,,524,,0,,"3,667",,3.10,,0.03,,0.01,,0.29,,0.00,,3.43,,"$46,221",,"$1,158",,$278,,"$17,608",,"$65,265",,$15.08,,$19.63,,$0.09,,$33.60,,$17.80,,No,,,,,
Whatcom Transportation Authority,Bellingham,WA,0021,00021,Independent Public Agency or Authority of Transit Service,Full Reporter,"114,473",101,MB,DO,44,"209,561",,"32,044",,"8,287",,"30,801",,"2,436",,"283,129",,125.29,,17.75,,4.31,,17.50,,1.35,,166.20,,"$5,887,791",,"$893,180",,"$223,989",,"$1,138,777",,"$8,143,737",,$28.10,,$27.87,,$1.07,,$36.97,,$28.76,,No,,,,,
