Name,City,State,Legacy NTD ID,NTD ID,Organization Type,Reporter Type,Primary UZA Population,Agency VOMS,Mode,TOS,Mode VOMS,Vehicle Operations Hours,Vehicle Operations Hours Questionable,Vehicle Maintenance Hours,Vehicle Maintenance Hours Questionable,Facility Maintenance Hours,Facility Maintenance Hours Questionable,General Administration Hours,General Administration Hours Questionable,Capital Labor Hours,Capital Labor Hours Questionable,Total Hours,Total Hours Questionable,Vehicle Operations Count,Vehicle Operations Count Questionable,Vehicle Maintenance Count,Vehicle Maintenance Count Questionable,Facility Maintenance Count,Facility Maintenance Count Questionable,General Administration Count,General Administration Count Questionable,Capital Labor Count,Capital Labor Count Questionable,Total Employee Count,Total Employee Count Questionable,Vehicle Operations Salary Expenses,Vehicle Operations Salary Expenses Questionable,Vehicle Maintenance Salary Expenses,Vehicle Maintenance Salary Expenses Questionable,Facility Maintenance Salary Expenses,Facility Maintenance Salary Expenses Questionable,General Administration Salary Expenses,General Administration Salary Expenses Questionable,Total Operating Salary Expenses,Total Operating Salary Expenses Questionable,Vehicle Operations Average Hourly Wage,Vehicle Operations Average Hourly Wage Questionable,Vehicle Maintenance Average Hourly Wage,Vehicle Maintenance Average Hourly Wage Questionable,Facility Maintenance Average Hourly Wage,Facility Maintenance Average Hourly Wage Questionable,General Administration Average Hourly Wage,General Administration Average Hourly Wage Questionable,Total Operating Average Hourly Wage,Total Operating Average Hourly Wage Questionable,Any data questionable?,,,,,1
Interurban Transit Partnership,Grand Rapids,MI,5033,50033,Independent Public Agency or Authority of Transit Service,Full Reporter,"569,935",246,MB,DO,125,"518,596",,"55,674",,"15,381",,"64,895",,0,,"654,546",,275.7,,29.1,,7.9,,37.3,,0,,350,,"$11,563,158 ",,"$1,517,817 ",,"$309,153 ",,"$1,221,596 ",,"$14,611,724 ",,$22.30 ,,$27.26 ,,$20.10 ,,$18.82 ,,$22.32 ,,No,,,,,
Interurban Transit Partnership,Grand Rapids,MI,5033,50033,Independent Public Agency or Authority of Transit Service,Full Reporter,"569,935",246,VP,DO,32,0,,0,,861,,"2,313",,0,,"3,174",,0,,0,,0.4,,1.2,,0,,1.6,,$0 ,,$0 ,,"$18,185 ",,"$60,710 ",,"$78,895 ",,,,,,$21.12 ,,$26.25 ,,$24.86 ,,No,,,,,
Interurban Transit Partnership,Grand Rapids,MI,5033,50033,Independent Public Agency or Authority of Transit Service,Full Reporter,"569,935",246,RB,DO,8,"32,114",,"3,550",,981,,"4,052",,0,,"40,697",,16.8,,1.1,,0.5,,2.7,,0,,21.1,,"$738,074 ",,"$96,882 ",,"$21,822 ",,"$77,974 ",,"$934,752 ",,$22.98 ,,$27.29 ,,$22.24 ,,$19.24 ,,$22.97 ,,No,,,,,
Jacksonville Transportation Authority,Jacksonville,FL,4040,40040,Independent Public Agency or Authority of Transit Service,Full Reporter,"1,065,219",246,MG,DO,5,"26,186",,"29,167",,"11,566",,"3,678",,0,,"70,597",,14,,15,,6,,2,,0,,37,,"$709,797 ",,"$681,884 ",,"$437,092 ",,"$351,855 ",,"$2,180,628 ",,$27.11 ,,$23.38 ,,$37.79 ,,$95.66 ,,$30.89 ,,No,,,,,
Capital District Transportation Authority,Albany,NY,2002,20002,Independent Public Agency or Authority of Transit Service,Full Reporter,"594,962",239,MB,DO,170,"839,420",,"222,957",,"23,720",,"96,520",,0,,"1,182,617",,383,,112.05,,11,,53.29,,0,,559.34,,"$17,733,153 ",,"$4,999,611 ",,"$514,316 ",,"$3,456,592 ",,"$26,703,672 ",,$21.13 ,,$22.42 ,,$21.68 ,,$35.81 ,,$22.58 ,,No,,,,,
Capital District Transportation Authority,Albany,NY,2002,20002,Independent Public Agency or Authority of Transit Service,Full Reporter,"594,962",239,DR,DO,28,"102,273",,"45,666",,0,,"19,632",,0,,"167,571",,55,,22.95,,0,,10.71,,0,,88.66,,"$3,295,216 ",,"$1,596,339 ",,$0 ,,"$707,977 ",,"$5,599,532 ",,$32.22 ,,$34.96 ,,,,$36.06 ,,$33.42 ,,No,,,,,
Connecticut Department of Transportation - CTTRANSIT - Hartford Division,Hartford,CT,1048,10048,State Government Unit or Department of Transportation,Full Reporter,"924,859",233,MB,DO,224,"882,054",,"220,193",,"30,636",,"76,161",,0,,"1,209,044",,479,,113,,18,,58,,0,,668,,"$23,506,463 ",,"$6,321,438 ",,"$943,050 ",,"$2,285,084 ",,"$33,056,035 ",,$26.65 ,,$28.71 ,,$30.78 ,,$30.00 ,,$27.34 ,,No,,,,,
Connecticut Department of Transportation - CTTRANSIT - Hartford Division,Hartford,CT,1048,10048,State Government Unit or Department of Transportation,Full Reporter,"924,859",233,RB,DO,9,"23,081",,"5,762",,802,,"1,993",,0,,"31,638",,13,,3,,1,,2,,0,,19,,"$578,029 ",,"$155,445 ",,"$23,190 ",,"$56,191 ",,"$812,855 ",,$25.04 ,,$26.98 ,,$28.92 ,,$28.19 ,,$25.69 ,,No,,,,,
Des Moines Area Regional Transit Authority,Des Moines,IA,7010,70010,Independent Public Agency or Authority of Transit Service,Full Reporter,"450,070",231,MB,DO,113,"275,877",,"71,656",,"12,147",,"52,822",,0,,"412,502",,121.4,,36.25,,11.4,,30.4,,0,,199.45,,"$6,432,424 ",,"$1,687,614 ",,"$286,394 ",,"$1,392,738 ",,"$9,799,170 ",,$23.32 ,,$23.55 ,,$23.58 ,,$26.37 ,,$23.76 ,,No,,,,,
Des Moines Area Regional Transit Authority,Des Moines,IA,7010,70010,Independent Public Agency or Authority of Transit Service,Full Reporter,"450,070",231,VP,DO,95,"3,429",,0,,587,,"5,075",,0,,"9,091",,2,,0,,1.06,,2.51,,0,,5.57,,"$75,212 ",,$0 ,,"$21,068 ",,"$153,202 ",,"$249,482 ",,$21.93 ,,,,$35.89 ,,$30.19 ,,$27.44 ,,No,,,,,
Des Moines Area Regional Transit Authority,Des Moines,IA,7010,70010,Independent Public Agency or Authority of Transit Service,Full Reporter,"450,070",231,DR,DO,21,"87,717",,"6,740",,"2,795",,"6,234",,0,,"103,486",,54.62,,3.75,,2.61,,3.08,,0,,64.06,,"$1,206,441 ",,"$96,976 ",,"$63,109 ",,"$179,495 ",,"$1,546,021 ",,$13.75 ,,$14.39 ,,$22.58 ,,$28.79 ,,$14.94 ,,No,,,,,
Greater Hartford Ridesharing Corporation - The Rideshare Company,Bloomfield,CT,1108,10108,Independent Public Agency or Authority of Transit Service,Full Reporter,"924,859",228,VP,DO,228,438,,0,,0,,831,,0,,"1,269",,5,,0,,0,,10,,0,,15,,"$12,804 ",,$0 ,,$0 ,,"$31,981 ",Q,"$44,785 ",Q,$29.23 ,,,,,,$38.48 ,Q,$35.29 ,Q,Yes,,,,,
"Academy Lines, Inc.",Hoboken,NJ,2122,20122,Private-For-Profit Corporation,Full Reporter,"18,351,295",225,CB,DO,225,"269,263",,"111,100",,0,,"54,540",,0,,"434,903",,175,,55,,0,,27,,0,,257,,"$7,958,400 ",,"$2,317,891 ",,$0 ,,"$1,262,458 ",,"$11,538,749 ",,$29.56 ,,$20.86 ,,,,$23.15 ,,$26.53 ,,No,,,,,
Sacramento Regional Transit District,Sacramento,CA,9019,90019,Independent Public Agency or Authority of Transit Service,Full Reporter,"1,723,634",222,MB,DO,159,"777,313",,"151,051",,"26,158",,"161,782",,"19,800",,"1,136,104",,434.2,,88.4,,14.9,,90.4,,11,,638.9,,"$21,056,510 ",,"$4,164,236 ",,"$822,038 ",,"$6,130,755 ",,"$32,173,539 ",,$27.09 ,,$27.57 ,,$31.43 ,,$37.90 ,,$28.32 ,,No,,,,,
Sacramento Regional Transit District,Sacramento,CA,9019,90019,Independent Public Agency or Authority of Transit Service,Full Reporter,"1,723,634",222,LR,DO,61,"202,529",,"133,663",,"87,251",,"107,815",,"40,200",,"571,458",,111,,72,,45,,58,,22,,308,,"$6,548,569 ",,"$4,207,474 ",,"$3,176,406 ",,"$4,548,467 ",,"$18,480,916 ",,$32.33 ,,$31.48 ,,$36.41 ,,$42.19 ,,$32.34 ,,No,,,,,
Sacramento Regional Transit District,Sacramento,CA,9019,90019,Independent Public Agency or Authority of Transit Service,Full Reporter,"1,723,634",222,DR,DO,2,"4,986",,961,,166,,"1,140",,0,,"7,253",,2.8,,0.6,,0.1,,0.6,,0,,4.1,,"$73,907 ",,"$26,488 ",,"$5,229 ",,"$43,189 ",,"$148,813 ",,$14.82 ,,$27.56 ,,$31.50 ,,$37.89 ,,$20.52 ,,No,,,,,
METRO Regional Transit Authority ,Akron,OH,5010,50010,Independent Public Agency or Authority of Transit Service,Full Reporter,"569,499",209,MB,DO,111,"412,888",,"93,702",,"3,421",,"86,289",,0,,"596,300",,192.6,,43.7,,1.9,,40.3,,0,,278.5,,"$11,074,219 ",,"$2,560,104 ",,"$85,958 ",,"$2,616,733 ",,"$16,337,014 ",,$26.82 ,,$27.32 ,,$25.13 ,,$30.33 ,,$27.40 ,,No,,,,,
METRO Regional Transit Authority ,Akron,OH,5010,50010,Independent Public Agency or Authority of Transit Service,Full Reporter,"569,499",209,DR,DO,91,"169,606",,"17,398",,872,,"16,982",,0,,"204,858",,78,,11.4,,0.5,,10.9,,0,,100.8,,"$3,000,537 ",,"$438,842 ",,"$17,570 ",,"$380,883 ",,"$3,837,832 ",,$17.69 ,,$25.22 ,,$20.15 ,,$22.43 ,,$18.73 ,,No,,,,,
Blue Water Area Transportation Commission,Port Huron,MI,5148,50148,Independent Public Agency or Authority of Transit Service,Full Reporter,"87,106",209,DR,DO,43,"91,286",,"23,690",,"5,467",,"7,181",,0,,"127,624",,63.6,,13.3,,3.36,,4,,0,,84.26,,"$1,661,435 ",,"$465,822 ",,"$107,497 ",,"$360,899 ",,"$2,595,653 ",,$18.20 ,,$19.66 ,,$19.66 ,,$50.26 ,,$20.34 ,,No,,,,,
Blue Water Area Transportation Commission,Port Huron,MI,5148,50148,Independent Public Agency or Authority of Transit Service,Full Reporter,"87,106",209,MB,DO,9,"41,760",,"10,837",,"2,500",,"3,285",,0,,"58,382",,29.1,,6,,1.5,,1.8,,0,,38.4,,"$760,051 ",,"$213,098 ",,"$49,176 ",,"$165,099 ",,"$1,187,424 ",,$18.20 ,,$19.66 ,,$19.67 ,,$50.26 ,,$20.34 ,,No,,,,,
METRO Regional Transit Authority ,Akron,OH,5010,50010,Independent Public Agency or Authority of Transit Service,Full Reporter,"569,499",209,CB,DO,7,"8,786",,"3,111",,137,,"2,042",,0,,"14,076",,5.4,,1.9,,0.1,,1.3,,0,,8.7,,"$233,133 ",,"$66,471 ",,"$3,814 ",,"$48,003 ",,"$351,421 ",,$26.53 ,,$21.37 ,,$27.84 ,,$23.51 ,,$24.97 ,,No,,,,,
Blue Water Area Transportation Commission,Port Huron,MI,5148,50148,Independent Public Agency or Authority of Transit Service,Full Reporter,"87,106",209,CB,DO,3,"4,639",,"1,203",,277,,365,,0,,"6,484",,3.2,,0.7,,0.13,,0.2,,0,,4.23,,"$84,450 ",,"$23,678 ",,"$5,464 ",,"$18,344 ",,"$131,936 ",,$18.20 ,,$19.68 ,,$19.73 ,,$50.26 ,,$20.35 ,,No,,,,,
Fort Worth Transportation Authority,Fort Worth,TX,6007,60007,Independent Public Agency or Authority of Transit Service,Full Reporter,"5,121,892",207,MB,DO,118,"537,784",,"157,303",,"54,714",,"79,582",,0,,"829,383",,241,,88,,28,,42,,0,,399,,"$9,930,087 ",,"$3,658,949 ",,"$899,415 ",,"$2,439,258 ",,"$16,927,709 ",,$18.46 ,,$23.26 ,,$16.44 ,,$30.65 ,,$20.41 ,,No,,,,,
Fort Worth Transportation Authority,Fort Worth,TX,6007,60007,Independent Public Agency or Authority of Transit Service,Full Reporter,"5,121,892",207,DR,DO,36,"149,569",,"32,773",,"11,102",,"14,867",,0,,"208,311",,77,,12,,5,,8,,0,,102,,"$2,390,230 ",,"$523,215 ",,"$122,222 ",,"$331,471 ",,"$3,367,138 ",,$15.98 ,,$15.96 ,,$11.01 ,,$22.30 ,,$16.16 ,,No,,,,,
Long Beach Transit,Long Beach,CA,9023,90023,Other Publicly-Owned or Privately Chartered Corporation,Full Reporter,"12,150,996",202,MB,DO,187,"935,298",,"216,747",,"52,065",,"144,447",,0,,"1,348,557",,516,,113,,28,,81,,0,,738,,"$25,060,362 ",,"$6,463,323 ",,"$1,209,213 ",,"$4,712,412 ",,"$37,445,310 ",,$26.79 ,,$29.82 ,,$23.23 ,,$32.62 ,,$27.77 ,,No,,,,,
Hillsborough Area Regional Transit Authority,Tampa,FL,4041,40041,Independent Public Agency or Authority of Transit Service,Full Reporter,"2,441,770",201,MB,DO,162,"900,580",,"163,061",,"101,763",,"144,637",,"27,313",,"1,337,354",,556,,105,,53,,93,,15,,822,,"$16,623,625 ",,"$3,433,442 ",,"$1,871,606 ",,"$6,332,602 ",,"$28,261,275 ",,$18.46 ,,$21.06 ,,$18.39 ,,$43.78 ,,$21.13 ,,No,,,,,
Hillsborough Area Regional Transit Authority,Tampa,FL,4041,40041,Independent Public Agency or Authority of Transit Service,Full Reporter,"2,441,770",201,DR,DO,36,"139,773",,"6,100",,0,,"27,440",,0,,"173,313",,80,,3,,0,,16,,0,,99,,"$2,388,728 ",,"$149,656 ",,$0 ,,"$624,365 ",,"$3,162,749 ",,$17.09 ,,$24.53 ,,,,$22.75 ,,$18.25 ,,No,,,,,
Hillsborough Area Regional Transit Authority,Tampa,FL,4041,40041,Independent Public Agency or Authority of Transit Service,Full Reporter,"2,441,770",201,SR,DO,3,"15,770",,"10,346",,"8,049",,0,,0,,"34,165",,9,,6,,5,,0,,0,,20,,"$397,392 ",,"$252,672 ",,"$139,811 ",,$0 ,,"$789,875 ",,$25.20 ,,$24.42 ,,$17.37 ,,,,$23.12 ,,No,,,,,
Indianapolis and Marion County Public Transportation,Indianapolis,IN,5050,50050,Independent Public Agency or Authority of Transit Service,Full Reporter,"1,487,483",194,MB,DO,133,"734,698",,"116,769",,"70,074",,"85,110",,0,,"1,006,651",,381,,57,,33,,46,,0,,517,,"$15,940,117 ",,"$3,617,574 ",,"$641,363 ",,"$2,472,125 ",,"$22,671,179 ",,$21.70 ,,$30.98 ,,$9.15 ,,$29.05 ,,$22.52 ,,No,,,,,
City of Albuquerque Transit Department,Albuquerque,NM,6019,60019,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"741,318",187,MB,DO,131,"577,783",,"152,643",,"19,603",,"55,954",,0,,"805,983",,284,,82,,10,,27,,0,,403,,"$9,918,679 ",,"$3,217,430 ",,"$356,861 ",,"$1,658,446 ",,"$15,151,416 ",,$17.17 ,,$21.08 ,,$18.20 ,,$29.64 ,,$18.80 ,,No,,,,,
Mass Transit Department - City of El Paso,El Paso,TX,6006,60006,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"803,086",187,MB,DO,124,"938,895",,"233,081",,"25,493",,"61,965",,0,,"1,259,434",,450,,128,,14,,38,,0,,630,,"$19,206,549 ",,"$5,173,394 ",,"$593,716 ",,"$1,963,872 ",,"$26,937,531 ",,$20.46 ,,$22.20 ,,$23.29 ,,$31.69 ,,$21.39 ,,No,,,,,
City of Albuquerque Transit Department,Albuquerque,NM,6019,60019,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"741,318",187,DR,DO,56,"167,932",,"10,833",,"4,901",,"13,989",,0,,"197,655",,88,,8,,3,,7,,0,,106,,"$2,800,215 ",,"$239,956 ",,"$89,042 ",,"$413,492 ",,"$3,542,705 ",,$16.67 ,,$22.15 ,,$18.17 ,,$29.56 ,,$17.92 ,,No,,,,,
Mass Transportation Authority ,Flint,MI,5032,50032,Independent Public Agency or Authority of Transit Service,Full Reporter,"356,218",185,MB,DO,99,"246,568",,"79,857",,"8,570",,"36,102",,150,,"371,247",,156,,41.4,,5,,25.3,,0,,227.7,,"$4,374,959 ",,"$1,607,267 ",,"$179,606 ",,"$981,477 ",,"$7,143,309 ",,$17.74 ,,$20.13 ,,$20.96 ,,$27.19 ,,$19.24 ,,No,,,,,
Mass Transportation Authority ,Flint,MI,5032,50032,Independent Public Agency or Authority of Transit Service,Full Reporter,"356,218",185,DR,DO,84,"348,915",,"14,786",,"8,570",,"35,091",,146,,"407,508",,216,,7.7,,5,,24.6,,0.1,,253.4,,"$3,825,240 ",,"$297,600 ",,"$179,605 ",,"$952,902 ",,"$5,255,347 ",,$10.96 ,,$20.13 ,,$20.96 ,,$27.16 ,,$12.90 ,,No,,,,,
Greater Dayton Regional Transit Authority,Dayton,OH,5017,50017,Independent Public Agency or Authority of Transit Service,Full Reporter,"724,091",178,MB,DO,96,"556,370",,"102,687",,"23,457",,"78,667",,"2,105",,"763,286",,268.8,,52.1,,12.5,,42.1,,1.1,,376.6,,"$12,768,217 ",,"$2,654,345 ",,"$627,994 ",,"$1,914,665 ",,"$17,965,221 ",,$22.95 ,,$25.85 ,,$26.77 ,,$24.34 ,,$23.54 ,,No,,,,,
Greater Dayton Regional Transit Authority,Dayton,OH,5017,50017,Independent Public Agency or Authority of Transit Service,Full Reporter,"724,091",178,DR,DO,56,"239,036",,"40,213",,"12,538",,"47,768",,"1,215",,"340,770",,115.4,,20.9,,6,,25.1,,0.7,,168.1,,"$3,511,868 ",,"$897,441 ",,"$351,875 ",,"$1,145,146 ",,"$5,906,330 ",,$14.69 ,,$22.32 ,,$28.06 ,,$23.97 ,,$17.33 ,,No,,,,,
Greater Dayton Regional Transit Authority,Dayton,OH,5017,50017,Independent Public Agency or Authority of Transit Service,Full Reporter,"724,091",178,TB,DO,26,"103,605",,"36,274",,"34,558",,"21,681",,963,,"197,081",,54,,18.2,,17.7,,11.4,,0.6,,101.9,,"$2,311,713 ",,"$805,204 ",,"$839,968 ",,"$520,368 ",,"$4,477,253 ",,$22.31 ,,$22.20 ,,$24.31 ,,$24.00 ,,$22.72 ,,No,,,,,
Toledo Area Regional Transit Authority,Toledo,OH,5022,50022,Independent Public Agency or Authority of Transit Service,Full Reporter,"507,643",177,MB,DO,100,"332,849",,"62,098",,"8,817",,"22,904",,"1,150",,"427,818",,164.5,,28.5,,5.5,,14,,0.5,,213,,"$6,498,140 ",,"$1,374,169 ",,"$153,343 ",,"$636,358 ",,"$8,662,010 ",,$19.52 ,,$22.13 ,,$17.39 ,,$27.78 ,,$20.25 ,,No,,,,,
Toledo Area Regional Transit Authority,Toledo,OH,5022,50022,Independent Public Agency or Authority of Transit Service,Full Reporter,"507,643",177,DR,DO,62,"204,872",,"15,037",,"4,411",Q,"9,576",,599,Q,"234,495",Q,92.5,,6.5,,1.5,,6.5,,0.5,,107.5,,"$2,681,967 ",,"$368,980 ",,"$98,920 ",,"$269,826 ",,"$3,419,693 ",,$13.09 ,,$24.54 ,,$22.43 ,Q,$28.18 ,,$14.58 ,Q,Yes,,,,,
Capital Area Transportation Authority,Lansing,MI,5036,50036,Independent Public Agency or Authority of Transit Service,Full Reporter,"313,532",172,MB,DO,78,"257,172",,"56,151",,0,,"139,228",,0,,"452,551",,189,,28,,0,,100,,0,,317,,"$10,756,776 ",,"$1,861,246 ",,$0 ,,"$1,425,347 ",,"$14,043,369 ",,$41.83 ,,$33.15 ,,,,$10.24 ,,$31.03 ,,No,,,,,
Capital Area Transportation Authority,Lansing,MI,5036,50036,Independent Public Agency or Authority of Transit Service,Full Reporter,"313,532",172,DR,DO,34,"56,452",,0,,0,,0,,0,,"56,452",,41.36,,0,,0,,0,,0,,41.36,,"$788,140 ",,"$311,060 ",,$0 ,,"$2,056,472 ",,"$3,155,672 ",,$13.96 ,,,,,,,,$55.90 ,,No,,,,,
Clark County Public Transportation Benefit Area Authority,Vancouver,WA,24,24,Independent Public Agency or Authority of Transit Service,Full Reporter,"1,849,898",171,MB,DO,54,"319,624",,"55,516",,"10,075",,"59,643",,"2,071",,"446,929",,177,,30.2,,5.7,,35.2,,1.2,,249.3,,"$8,614,466 ",,"$1,431,470 ",,"$272,586 ",,"$1,814,271 ",,"$12,132,793 ",,$26.95 ,,$25.78 ,,$27.06 ,,$30.42 ,,$27.15 ,,No,,,,,
Clark County Public Transportation Benefit Area Authority,Vancouver,WA,24,24,Independent Public Agency or Authority of Transit Service,Full Reporter,"1,849,898",171,DR,DO,45,"153,400",,"12,739",,"4,285",,"26,116",,0,,"196,540",,86.9,,6.9,,2.5,,15.4,,0,,111.7,,"$3,633,359 ",,"$386,450 ",,"$115,355 ",,"$785,385 ",,"$4,920,549 ",,$23.69 ,,$30.34 ,,$26.92 ,,$30.07 ,,$25.04 ,,No,,,,,
Clark County Public Transportation Benefit Area Authority,Vancouver,WA,24,24,Independent Public Agency or Authority of Transit Service,Full Reporter,"1,849,898",171,CB,DO,40,"68,373",,"11,876",,"2,158",,"12,784",,0,,"95,191",,37.9,,6.5,,1.2,,7.5,,0,,53.1,,"$1,842,440 ",,"$306,159 ",,"$58,300 ",,"$388,032 ",,"$2,594,931 ",,$26.95 ,,$25.78 ,,$27.02 ,,$30.35 ,,$27.26 ,,No,,,,,
Clark County Public Transportation Benefit Area Authority,Vancouver,WA,24,24,Independent Public Agency or Authority of Transit Service,Full Reporter,"1,849,898",171,VP,DO,32,0,,0,,212,,"3,138",,0,,"3,350",,0,,0,,0.12,,2,,0,,2.12,,$0 ,,$0 ,,"$3,419 ",,"$102,497 ",,"$105,916 ",,,,,,$16.13 ,,$32.66 ,,$31.62 ,,No,,,,,
"Ft.Worth - vRide, Inc.",Arlington,TX,6084,60084,Private Provider Reporting on Behalf of a Public Entity,Full Reporter,"5,121,892",170,VP,DO,170,0,,0,,0,,"4,959",,0,,"4,959",,0,,0,,0,,5,,0,,5,,$0 ,,$0 ,,$0 ,,"$64,015 ",,"$64,015 ",,,,,,,,$12.91 ,,$12.91 ,,No,,,,,
Lehigh and Northampton Transportation Authority,Allentown,PA,3010,30010,Independent Public Agency or Authority of Transit Service,Full Reporter,"664,651",165,MB,DO,70,"308,086",,"47,045",,80,,"50,494",,0,,"405,705",,170.25,,27,,1,,34.75,,0,,233,,"$6,510,176 ",,"$1,187,854 ",,"$2,308 ",,"$838,597 ",,"$8,538,935 ",,$21.13 ,,$25.25 ,,$28.85 ,,$16.61 ,,$21.05 ,,No,,,,,
Research Triangle Regional Public Transportation Authority,Research Triangle Park,NC,4108,40108,Independent Public Agency or Authority of Transit Service,Full Reporter,"347,602",164,VP,DO,69,"7,084",,"6,697",,0,,"24,890",,0,,"38,671",,4,,4,,0,,20,,0,,28,,"$189,902 ",,"$153,384 ",,$0 ,,"$942,851 ",,"$1,286,137 ",,$26.81 ,,$22.90 ,,,,$37.88 ,,$33.26 ,,No,,,,,
Research Triangle Regional Public Transportation Authority,Research Triangle Park,NC,4108,40108,Independent Public Agency or Authority of Transit Service,Full Reporter,"347,602",164,MB,DO,58,"180,574",,"36,357",,0,,"29,632",,0,,"246,563",,105,,20,,0,,26,,0,,151,,"$4,315,024 ",,"$896,704 ",,$0 ,,"$1,122,442 ",,"$6,334,170 ",,$23.90 ,,$24.66 ,,,,$37.88 ,,$25.69 ,,No,,,,,
Research Triangle Regional Public Transportation Authority,Research Triangle Park,NC,4108,40108,Independent Public Agency or Authority of Transit Service,Full Reporter,"347,602",164,DR,DO,15,"51,200",,"4,784",,0,,"4,741",,0,,"60,725",,28,,3,,0,,4,,0,,35,,"$1,119,898 ",,"$129,786 ",,$0 ,,"$184,591 ",,"$1,434,275 ",,$21.87 ,,$27.13 ,,,,$38.94 ,,$23.62 ,,No,,,,,
Santa Monica's Big Blue Bus,Santa Monica,CA,9008,90008,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"12,150,996",163,MB,DO,157,"697,792",,"142,518",,"16,917",,"44,908",,"8,914",,"911,049",,326.19,,72.5,,9.5,,26.13,,4.96,,439.28,,"$22,862,986 ",,"$4,878,662 ",,"$662,226 ",,"$3,039,160 ",,"$31,443,034 ",,$32.76 ,,$34.23 ,,$39.15 ,,$67.68 ,,$34.51 ,,No,,,,,
"CNY Centro, Inc. ",Syracuse,NY,2018,20018,"Subsidiary Unit of a Transit Agency, Reporting Separately",Full Reporter,"412,317",162,MB,DO,121,"450,539",,"137,828",,"34,962",,"64,962",,0,,"688,291",,227,,68,,25,,48,,0,,368,,"$9,401,356 ",,"$2,581,246 ",,"$773,520 ",,"$887,306 ",,"$13,643,428 ",,$20.87 ,,$18.73 ,,$22.12 ,,$13.66 ,,$19.82 ,,No,,,,,
"CNY Centro, Inc. ",Syracuse,NY,2018,20018,"Subsidiary Unit of a Transit Agency, Reporting Separately",Full Reporter,"412,317",162,DR,DO,17,"53,898",,"18,199",,0,,"8,978",,0,,"81,075",,32,,8,,0,,5,,0,,45,,"$1,222,541 ",,"$423,850 ",,"$61,350 ",,"$224,939 ",,"$1,932,680 ",,$22.68 ,,$23.29 ,,,,$25.05 ,,$23.84 ,,No,,,,,
"Hudson Transit Lines, Inc.",Mahwah,NJ,2126,20126,Private-For-Profit Corporation,Full Reporter,"18,351,295",161,CB,DO,161,"439,390",,"100,320",,0,,"29,394",,0,,"569,104",,224,,52,,0,,16,,0,,292,,"$13,357,726 ",,"$2,646,006 ",,$0 ,,"$1,006,721 ",,"$17,010,453 ",,$30.40 ,,$26.38 ,,,,$34.25 ,,$29.89 ,,No,,,,,
Mountain Metropolitan Transit,Colorado Springs,CO,8005,80005,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"559,409",161,VP,DO,35,0,,"2,364",,627,,"4,441",,0,,"7,432",,0,,1.5,,0.33,,2.66,,0,,4.49,,$0 ,,"$43,294 ",,"$28,121 ",,"$150,291 ",,"$221,706 ",,,,$18.31 ,,$44.85 ,,$33.84 ,,$29.83 ,,No,,,,,
Madison County Transit District,Granite City,IL,5146,50146,Independent Public Agency or Authority of Transit Service,Full Reporter,"2,150,706",157,VP,DO,64,0,,"2,111",,0,,"7,892",,0,,"10,003",,0,,1.2,,0,,4.4,,0,,5.6,,$0 ,,"$64,726 ",,$0 ,,"$188,370 ",,"$253,096 ",,,,$30.66 ,,,,$23.87 ,,$25.30 ,,No,,,,,
Wichita Transit,Wichita,KS,7015,70015,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"472,870",156,MB,DO,38,"145,039",,"29,347",,"5,776",,"24,290",,0,,"204,452",,68.65,,14.68,,2.15,,13.26,,0,,98.74,,"$2,852,459 ",,"$717,652 ",,"$82,161 ",,"$808,653 ",,"$4,460,925 ",,$19.67 ,,$24.45 ,,$14.22 ,,$33.29 ,,$21.82 ,,No,,,,,
Wichita Transit,Wichita,KS,7015,70015,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"472,870",156,DR,DO,20,"42,634",,"3,792",,526,,"2,498",,0,,"49,450",,22.45,,1.99,,0.18,,1.45,,0,,26.07,,"$840,090 ",,"$44,142 ",,"$5,694 ",,"$93,922 ",,"$983,848 ",,$19.70 ,,$11.64 ,,$10.83 ,,$37.60 ,,$19.90 ,,No,,,,,
Ann Arbor Area Transportation Authority,Ann Arbor,MI,5040,50040,Independent Public Agency or Authority of Transit Service,Full Reporter,"306,022",154,MB,DO,69,"307,009",,"66,532",,"6,544",,"59,697",,0,,"439,782",,212,,39.5,,3.8,,38.8,,0,,294.1,,"$7,689,557 ",,"$1,768,921 ",,"$140,459 ",,"$2,055,771 ",,"$11,654,708 ",,$25.05 ,,$26.59 ,,$21.46 ,,$34.44 ,,$26.50 ,,No,,,,,
Space Coast Area Transit,Cocoa,FL,4063,40063,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"452,791",154,MB,DO,29,"147,550",,0,,0,,"11,040",,0,,"158,590",,60.5,,0,,0,,5.5,,0,,66,,"$1,845,236 ",,$0 ,,$0 ,,"$217,007 ",,"$2,062,243 ",,$12.51 ,,,,,,$19.66 ,,$13.00 ,,No,,,,,
