5 Digit NTD ID,Legacy NTD ID,Agency Name,Reporter Type,Reporting Module,Mode,TOS,Full Time Vehicle Operations Hours Worked,Full Time Vehicle Maintenance Hours Worked,Full Time Non-Vehicle Maintenance Hours Worked,Full Time General Administration Maintenance Hours Worked,Total Full Time Operating Labor Hours Worked,Total Full Time Capital Labor Hours Worked,Total Full Time Hours Worked,Full Time Vehicle Operations Employee Count,Full Time Vehicle Maintenance Employee Count,Full Time Non-Vehicle Maintenance Employee Count,Full Time General Administration Employee Count,Total Full Time Operating Employee Count,Total Full Time Capital Employee Count,Total Full Time Employee Count,Part Time Vehicle Operations Hours Worked,Part Time Vehicle Maintenance Hours Worked,Part Time Non-Vehicle Maintenance Hours Worked,Part Time General Administration Hours Worked,Total Part Time Operating Labor Hours Worked,Total Part Time Capital Labor Hours Worked,Total Part Time Hours Worked,Part Time Vehicle Operations Employee Count,Part Time Vehicle Maintenance Employee Count,Part Time Non-Vehicle Maintenance Employee Count,Part Time General Administration Employee Count,Total Part Time Operating Employee Count,Total Part Time Capital Employee Count,Total Part Time Employee Count
60033,6033,Central Arkansas Transit Authority,Full Reporter,Urban,MB,DO,"232,041","57,325",,"26,613","315,979","1,872","317,851",110.0,28.7,,15.0,153.7,1.0,154.7,,,,"1,356","1,356",,"1,356",,,,2.0,2.0,,2.0
60033,6033,Central Arkansas Transit Authority,Full Reporter,Urban,DR,DO,"50,676","2,210",,"5,687","58,573",,"58,573",27.0,1.3,,3.0,31.3,,31.3,,,,,0,,0,,,,,0.0,,0.0
60033,6033,Central Arkansas Transit Authority,Full Reporter,Urban,SR,DO,"17,859","4,002",,"1,035","22,896",,"22,896",8.7,2.6,,0.7,12.0,,12.0,"2,244",,,,"2,244",,"2,244",2.0,,,,2.0,,2.0
60038,6038,Lafayette Transit System,Full Reporter,Urban,MB,DO,"58,610",,"2,107","5,490","66,207",,"66,207",32.0,,1.0,3.0,36.0,,36.0,"9,203","1,542","1,173","2,924","14,842",,"14,842",26.0,9.0,2.0,3.0,40.0,,40.0
60041,6041,Handitran Special Transit Division - City of Arlington,Full Reporter,Urban,DR,DO,"52,622",,,"4,290","56,912",,"56,912",30.0,,,2.0,32.0,,32.0,"8,004",,,,"8,004",,"8,004",6.0,,,,6.0,,6.0
60051,6051,Corpus Christi Regional Transportation Authority,Full Reporter,Urban,MB,DO,"287,006","74,512","26,710","43,631","431,859",0,"431,859",152.8,42.0,19.5,28.0,242.3,0.0,242.3,"5,649",,922,"4,594","11,165",,"11,165",6.2,,0.9,5.2,12.3,,12.3
60051,6051,Corpus Christi Regional Transportation Authority,Full Reporter,Urban,DR,DO,"2,186",59,19,483,"2,747",,"2,747",2.1,0.0,0.0,0.3,2.4,,2.4,879,,,41,920,,920,1.0,,,0.0,1.0,,1.0
60056,6056,Dallas Area Rapid Transit,Full Reporter,Urban,MB,DO,"3,515,116","802,901","152,078","407,087","4,877,182","16,867","4,894,049","1,610.0",419.0,89.0,238.0,"2,356.0",10.0,"2,366.0","79,539","6,604",795,"5,743","92,681",440,"93,121",64.0,6.0,1.0,9.0,80.0,1.0,81.0
60056,6056,Dallas Area Rapid Transit,Full Reporter,Urban,LR,DO,"1,076,378","404,139","583,863","286,679","2,351,059","51,360","2,402,419",617.0,211.0,316.0,161.0,"1,305.0",29.0,"1,334.0","20,330","1,780","5,038","3,361","30,509","1,341","31,850",15.0,2.0,4.0,5.0,26.0,1.0,27.0
60056,6056,Dallas Area Rapid Transit,Full Reporter,Urban,SR,DO,0,,,0,0,,0,0.0,,,,0.0,,0.0,"9,599",,,533,"10,132",,"10,132",32.0,,,1.0,33.0,,33.0
60059,6059,Brazos Transit District,Full Reporter,Urban,MB,DO,"72,662","19,780",,"17,567","110,009",,"110,009",35.0,10.0,,10.0,55.0,,55.0,"7,029",,"1,049",,"8,078",,"8,078",9.0,,1.0,,10.0,,10.0
60059,6059,Brazos Transit District,Full Reporter,Urban,DR,DO,"54,432","16,601",,"14,986","86,019",,"86,019",27.0,8.0,,8.0,43.0,,43.0,"14,535",,792,,"15,327",,"15,327",12.0,,1.0,,13.0,,13.0
60072,6072,Ozark Regional Transit,Full Reporter,Urban,MB,DO,"78,119","10,940","3,840","12,166","105,065",,"105,065",41.0,6.0,2.0,6.0,55.0,,55.0,"1,794",,52,"1,029","2,875",,"2,875",2.0,,1.0,1.0,4.0,,4.0
60072,6072,Ozark Regional Transit,Full Reporter,Urban,DR,DO,"29,059","4,255","1,514","4,054","38,882",,"38,882",15.0,2.0,1.0,2.0,20.0,,20.0,"2,018",0,,"1,077","3,095",,"3,095",3.0,0.0,0.0,1.0,4.0,,4.0
60077,6077,Santa Fe Trails - City of Santa Fe,Full Reporter,Urban,MB,DO,"130,536","18,264","4,464","13,763","167,027",,"167,027",66.5,10.4,2.4,7.6,86.9,,86.9,,,,,0,,0,,,,,0.0,,0.0
60077,6077,Santa Fe Trails - City of Santa Fe,Full Reporter,Urban,DR,DO,"37,953","4,969",713,"3,441","47,076",,"47,076",20.0,2.6,0.6,1.9,25.1,,25.1,,,,,0,,0,,,,,0.0,,0.0
60082,6082,The Gulf Coast Center,Full Reporter,Urban,MB,DO,"40,100","1,645",,"5,077","46,822",,"46,822",18.0,1.0,,2.9,21.8,,21.8,"8,430",,,,"8,430",,"8,430",8.0,,,,8.0,,8.0
60082,6082,The Gulf Coast Center,Full Reporter,Urban,DR,DO,"6,081",680,,"2,051","8,812",,"8,812",2.7,0.4,,1.2,4.3,,4.3,"2,367",,,,"2,367",,"2,367",3.0,,,,3.0,,3.0
60084,6084,"Ft.Worth - vRide, Inc.",Full Reporter,Urban,VP,DO,,,,"5,542","5,542",,"5,542",,,,3.0,3.0,,3.0,,,,661,661,,661,,,,1.0,1.0,,1.0
60090,6090,Lower Rio Grande Valley Development Council,Full Reporter,Urban,MB,DO,"80,871","8,205",,"8,132","97,208",,"97,208",44.9,4.2,,4.5,53.6,,53.6,"2,999",,,,"2,999",,"2,999",1.9,,,,1.9,,1.9
60090,6090,Lower Rio Grande Valley Development Council,Full Reporter,Urban,CB,DO,"23,269","3,312",,"2,891","29,472",,"29,472",12.9,2.1,,1.6,16.6,,16.6,359,,,,359,,359,0.2,,,,0.2,,0.2
60090,6090,Lower Rio Grande Valley Development Council,Full Reporter,Urban,DR,DO,"14,658","1,234",,"1,319","17,211",,"17,211",5.5,0.8,,0.7,7.1,,7.1,,,,,0,,0,,,,,0.0,,0.0
60091,6091,Hill Country Transit District,Full Reporter,Urban,DR,DO,"231,548","15,138","7,746","19,808","274,240",,"274,240",112.8,6.2,4.3,10.4,133.7,,133.7,,,,,0,,0,,,,,0.0,,0.0
60091,6091,Hill Country Transit District,Full Reporter,Urban,MB,DO,"80,736","8,071","4,415","7,056","100,278",,"100,278",37.2,3.8,2.7,3.6,47.3,,47.3,,,,,0,,0,,,,,0.0,,0.0
60101,6101,Denton County Transportation Authority,Full Reporter,Urban,MB,DO,"156,209","28,227","1,659","31,802","217,897",,"217,897",91.0,12.3,0.9,18.6,122.7,,122.7,"56,964",912,,,"57,876",,"57,876",40.6,,,,40.6,,40.6
60101,6101,Denton County Transportation Authority,Full Reporter,Urban,DR,DO,"33,547","4,039",237,"4,337","42,160",,"42,160",19.0,1.8,0.1,2.5,23.4,,23.4,"2,034",131,,,"2,165",,"2,165",2.4,,,,2.4,,2.4
60102,6102,Concho Valley Transit District,Full Reporter,Urban,DR,DO,"57,907",,,"19,677","77,584",,"77,584",32.0,,,12.0,44.0,,44.0,"4,573",,716,507,"5,796",,"5,796",5.0,,1.0,1.0,7.0,,7.0
60102,6102,Concho Valley Transit District,Full Reporter,Urban,MB,DO,"25,334",,,"9,886","35,220",,"35,220",14.0,,,5.0,19.0,,19.0,"2,425",,728,562,"3,715",,"3,715",3.0,,1.0,1.0,5.0,,5.0
60111,6111,Rio Metro Regional Transit District,Full Reporter,Urban,DR,DO,"48,400",,,"8,461","56,861",,"56,861",22.0,,,4.0,26.0,,26.0,954,,,"1,012","1,966",,"1,966",1.0,,,1.0,2.0,,2.0
60111,6111,Rio Metro Regional Transit District,Full Reporter,Urban,CB,DO,"2,840",,,389,"3,229",,"3,229",1.5,,,0.2,1.7,,1.7,,,,,0,,0,,,,,0.0,,0.0
60111,6111,Rio Metro Regional Transit District,Full Reporter,Urban,MB,DO,"2,765",,,314,"3,079",,"3,079",1.5,,,0.2,1.7,,1.7,,,,,0,,0,,,,,0.0,,0.0
60114,6114,STAR Transit,Full Reporter,Urban,DR,DO,"138,305","6,889",,"19,457","164,651",,"164,651",63.0,3.6,,9.9,76.5,,76.5,"3,694",,"1,200",,"4,894",,"4,894",17.1,,0.9,,18.0,,18.0
60114,6114,STAR Transit,Full Reporter,Urban,CB,DO,"10,757",536,,"1,513","12,806",,"12,806",4.9,0.3,,0.8,6.0,,6.0,287,,93,,380,,380,1.3,,0.1,,1.4,,1.4
60114,6114,STAR Transit,Full Reporter,Urban,MB,DO,"4,610",230,,649,"5,489",,"5,489",2.1,0.1,,0.3,2.6,,2.6,123,,40,,163,,163,0.6,,0.0,,0.6,,0.6
60127,6127,Plaquemines Parish Government,Full Reporter,Urban,FB,DO,"62,272","6,387",418,"8,897","77,974",,"77,974",28.0,2.0,0.2,3.8,34.0,,34.0,,,,,0,,0,,,,,0.0,,0.0
60127,6127,Plaquemines Parish Government,Full Reporter,Urban,DR,DO,"8,702",,418,"5,282","14,402",,"14,402",5.0,,0.2,3.0,8.2,,8.2,,,0,,0,,0,,,0.0,,0.0,,0.0
60130,6130,Alamo Area Council of Governments,Full Reporter,Urban,DR,DO,"81,955","1,541",,"9,614","93,110",,"93,110",58.5,2.0,,6.8,67.3,,67.3,,,,,0,,0,,,,,0.0,,0.0
60133,6133,McKinney Avenue Transit Authority,Full Reporter,Urban,SR,DO,"17,308","4,477",236,173,"22,194","3,353","25,547",8.0,3.9,0.2,0.0,12.1,2.9,15.0,"6,065",,,"1,176","7,241",,"7,241",11.0,0.0,0.0,1.0,12.0,0.0,12.0
70001,7001,StarTran,Full Reporter,Urban,MB,DO,"164,440","34,897",,"19,422","218,759",,"218,759",81.8,17.8,,9.2,108.8,,108.8,,,,,0,,0,,,,,0.0,,0.0
70001,7001,StarTran,Full Reporter,Urban,DR,DO,"24,840","5,583",,"3,277","33,700",,"33,700",12.4,2.8,,1.6,16.8,,16.8,,,,,0,,0,,,,,0.0,,0.0
70002,7002,Transit Authority of Omaha,Full Reporter,Urban,MB,DO,"328,585","53,894","26,161","53,044","461,684",,"461,684",149.0,30.0,16.0,30.0,225.0,,225.0,,,,"2,314","2,314",,"2,314",,,,3.0,3.0,,3.0
70002,7002,Transit Authority of Omaha,Full Reporter,Urban,DR,DO,"65,148","1,875","3,925","5,553","76,501",,"76,501",27.0,1.0,2.0,3.0,33.0,,33.0,,,,,0,,0,,,,,0.0,,0.0
70003,7003,City Utilities of Springfield,Full Reporter,Urban,MB,DO,"103,146","16,875","2,275","11,080","133,376",,"133,376",49.8,9.3,1.2,6.1,66.4,,66.4,,,,,0,,0,,,,,0.0,,0.0
70003,7003,City Utilities of Springfield,Full Reporter,Urban,DR,DO,"12,748","2,086",281,"1,369","16,484",,"16,484",6.2,1.1,0.2,0.8,8.3,,8.3,,,,,0,,0,,,,,0.0,,0.0
70005,7005,Kansas City Area Transportation Authority,Full Reporter,Urban,MB,DO,"695,212","229,949","56,883","168,776","1,150,820","1,984","1,152,804",327.0,120.0,34.0,92.0,573.0,1.0,574.0,"92,647",765,,,"93,412",,"93,412",99.0,1.0,,,100.0,,100.0
70005,7005,Kansas City Area Transportation Authority,Full Reporter,Urban,RB,DO,"54,133","18,281","4,507","17,955","94,876",,"94,876",27.8,9.7,2.7,9.9,50.1,,50.1,"8,352",,,,"8,352",,"8,352",8.2,,,,8.2,,8.2
70005,7005,Kansas City Area Transportation Authority,Full Reporter,Urban,DR,DO,"45,306","7,778","1,489","6,267","60,840",,"60,840",26.0,4.1,0.9,3.0,34.0,,34.0,,,,,0,,0,,,,,0.0,,0.0
70005,7005,Kansas City Area Transportation Authority,Full Reporter,Urban,VP,DO,"1,752",,372,"1,684","3,808",,"3,808",1.0,,0.2,1.0,2.2,,2.2,,,,,0,,0,,,,,0.0,,0.0
70006,7006,"Bi-State Development Agency of the Missouri-Illinois Metropolitan District, d.b.a.(St. Louis) Metro",Full Reporter,Urban,MB,DO,"1,947,100","417,896","135,233","253,767","2,753,996","12,086","2,766,082",936.7,218.9,66.7,148.2,"1,370.5",5.8,"1,376.4","75,451",,,"12,375","87,826",,"87,826",103.6,,,15.4,119.0,,119.0
70006,7006,"Bi-State Development Agency of the Missouri-Illinois Metropolitan District, d.b.a.(St. Louis) Metro",Full Reporter,Urban,DR,DO,"510,880","60,038","7,629","27,875","606,422",837,"607,259",253.2,28.8,4.3,17.5,303.7,0.5,304.2,793,,,"1,650","2,443",,"2,443",2.3,,,2.3,4.5,,4.5
70006,7006,"Bi-State Development Agency of the Missouri-Illinois Metropolitan District, d.b.a.(St. Louis) Metro",Full Reporter,Urban,LR,DO,"372,033","122,135","220,056","127,604","841,828","29,639","871,467",189.1,59.3,114.0,76.3,438.8,17.1,455.9,"20,489",,,"6,075","26,564",,"26,564",74.1,,,7.3,81.5,,81.5
70008,7008,Cedar Rapids Transit,Full Reporter,Urban,MB,DO,"91,397","7,188","1,687","5,053","105,325",,"105,325",48.0,4.0,1.0,3.0,56.0,,56.0,,,,112,112,,112,,,,1.0,1.0,,1.0
70010,7010,Des Moines Area Regional Transit Authority,Full Reporter,Urban,MB,DO,"236,022","68,964","9,516","47,808","362,310",,"362,310",108.6,33.9,4.9,26.6,173.9,,173.9,"40,865",294,"2,412","7,477","51,048",,"51,048",33.0,1.0,10.4,5.9,50.3,,50.3
70010,7010,Des Moines Area Regional Transit Authority,Full Reporter,Urban,DR,DO,"58,402","10,445","1,973","4,923","75,743",,"75,743",29.4,5.1,1.0,2.4,37.9,,37.9,"30,455",,500,754,"31,709",,"31,709",20.0,,2.2,0.6,22.8,,22.8
70010,7010,Des Moines Area Regional Transit Authority,Full Reporter,Urban,VP,DO,"2,723",,233,"4,173","7,129",,"7,129",1.0,,0.1,2.0,3.2,,3.2,,,321,639,960,,960,,,1.4,0.5,1.9,,1.9
70012,7012,Sioux City Transit System,Full Reporter,Urban,MB,DO,"22,978","5,000",,"6,001","33,979",,"33,979",13.0,2.6,,3.3,18.9,,18.9,"31,026",,"1,430","1,148","33,604",,"33,604",27.0,,1.0,1.0,29.0,,29.0
70014,7014,Topeka Metropolitan Transit Authority,Full Reporter,Urban,MB,DO,"86,597","16,391","6,908","15,335","125,231",,"125,231",48.1,9.1,3.8,8.5,69.5,,69.5,"5,528",,,967,"6,495",,"6,495",6.1,,,1.5,7.6,,7.6
70014,7014,Topeka Metropolitan Transit Authority,Full Reporter,Urban,DR,DO,"28,412","4,738","1,538","4,119","38,807",,"38,807",15.8,2.6,0.9,2.3,21.6,,21.6,"2,047",,,260,"2,307",,"2,307",2.1,,,0.2,2.3,,2.3
70015,7015,Wichita Transit,Full Reporter,Urban,MB,DO,"144,604","27,460","4,310","24,283","200,657",,"200,657",68.7,13.6,2.1,13.2,97.6,,97.6,,,,,0,,0,,,,,0.0,,0.0
70015,7015,Wichita Transit,Full Reporter,Urban,DR,DO,"46,139","3,781",491,"2,683","53,094",,"53,094",23.5,2.0,0.3,1.5,27.2,,27.2,,,,,0,,0,,,,,0.0,,0.0
70016,7016,City of Columbia,Full Reporter,Urban,MB,DO,"86,485","6,558",,"3,309","96,352",,"96,352",35.0,3.0,,2.0,40.0,,40.0,"38,654",621,,495,"39,770",,"39,770",70.0,1.0,,2.0,73.0,,73.0
70016,7016,City of Columbia,Full Reporter,Urban,DR,DO,"26,085","1,615",,"2,793","30,493",,"30,493",14.0,1.0,,2.0,17.0,,17.0,"5,506",,,,"5,506",,"5,506",5.0,,,,5.0,,5.0
70018,7018,Iowa City Transit,Full Reporter,Urban,MB,DO,"60,175","8,467","3,842","5,752","78,236",,"78,236",31.0,4.5,2.0,3.0,40.5,,40.5,"33,229",,,,"33,229",,"33,229",21.0,,,,21.0,,21.0
70019,7019,University of Iowa,Full Reporter,Urban,MB,DO,"1,482","6,801",664,370,"9,317",,"9,317",0.8,3.7,0.4,0.2,5.1,,5.1,"98,408","11,903",921,"2,568","113,800",,"113,800",131.0,15.0,2.0,4.0,152.0,,152.0
70019,7019,University of Iowa,Full Reporter,Urban,DR,DO,296,"1,287",70,78,"1,731",,"1,731",0.2,0.7,0.0,0.1,0.9,,0.9,"13,090","1,968",300,332,"15,690",,"15,690",17.0,3.0,0.5,0.5,21.0,,21.0
70030,7030,Coralville Transit System,Full Reporter,Urban,MB,DO,"13,534","3,518",,"1,859","18,911",,"18,911",8.0,2.0,,1.0,11.0,,11.0,"9,734","1,200",,90,"11,024",,"11,024",10.0,1.0,,1.0,12.0,,12.0
70041,7041,Ames Transit Agency dba CyRide,Full Reporter,Urban,MB,DO,"55,911","18,433",830,"14,632","89,806",0,"89,806",28.0,9.5,0.5,7.9,45.9,0.0,45.9,"151,665","3,444",515,919,"156,543",0,"156,543",176.0,10.7,1.0,1.0,188.7,0.0,188.7
70045,7045,Johnson County SEATS,Full Reporter,Urban,DR,DO,"33,890","1,021",,"4,656","39,567",,"39,567",23.0,2.0,,3.0,28.0,,28.0,"28,767",232,,"1,149","30,148",,"30,148",31.0,1.0,,1.0,33.0,,33.0
70049,7049,River Bend Transit,Full Reporter,Urban,DR,DO,"3,629","2,311",28,"3,591","9,559",,"9,559",1.8,1.2,0.0,1.8,4.9,,4.9,"46,551",,,593,"47,144",,"47,144",42.1,,,0.6,42.7,,42.7
80001,8001,Utah Transit Authority,Full Reporter,Urban,MB,DO,"1,453,246","436,248","289,595","287,740","2,466,829","37,152","2,503,981",705.1,223.6,150.6,154.6,"1,233.9",19.2,"1,253.1","43,758",165,"13,497","11,036","68,456",,"68,456",74.9,0.3,17.5,16.2,108.9,,108.9
80001,8001,Utah Transit Authority,Full Reporter,Urban,LR,DO,"409,909","236,133","201,155","122,433","969,630","16,030","985,660",212.6,117.0,106.0,65.4,501.0,18.3,519.3,600,,"4,746","4,484","9,830",,"9,830",0.9,,5.4,6.6,12.9,,12.9
80001,8001,Utah Transit Authority,Full Reporter,Urban,DR,DO,"197,331","41,466","26,218","32,282","297,297","4,161","301,458",140.0,24.0,14.1,17.5,195.6,2.2,197.8,"2,471",329,"1,221","1,164","5,185",,"5,185",3.3,0.7,1.6,1.7,7.3,,7.3
80001,8001,Utah Transit Authority,Full Reporter,Urban,CR,DO,"183,948","61,730","162,919","75,907","484,504","12,982","497,486",85.0,33.0,85.9,40.0,243.9,16.7,260.6,"37,517",,"3,844","3,631","44,992",,"44,992",30.1,,5.1,5.3,40.5,,40.5
80001,8001,Utah Transit Authority,Full Reporter,Urban,CB,DO,"87,211","26,754","18,667","18,178","150,810","2,396","153,206",45.4,14.4,9.7,9.8,79.3,8.0,87.3,"2,738",,870,712,"4,320",,"4,320",3.6,,1.1,1.0,5.7,,5.7
80001,8001,Utah Transit Authority,Full Reporter,Urban,VP,DO,,,"3,124","19,539","22,663",542,"23,205",,,1.7,10.7,12.4,1.0,13.4,,,159,152,311,,311,,,0.2,0.2,0.4,,0.4
80002,8002,Su Tran LLC dba: Sioux Area Metro,Full Reporter,Urban,MB,DO,"73,510","10,430","6,699","5,432","96,071",,"96,071",37.0,6.5,4.1,3.5,51.1,,51.1,,,,,0,,0,,,,,0.0,,0.0
80002,8002,Su Tran LLC dba: Sioux Area Metro,Full Reporter,Urban,DR,DO,"53,888","5,704","4,690","14,326","78,608",,"78,608",29.0,3.8,2.8,9.5,45.1,,45.1,,,,,0,,0,,,,,0.0,,0.0
80004,8004,Billings Metropolitan Transit,Full Reporter,Urban,MB,DO,"54,217","6,660","5,064","5,189","71,130",,"71,130",32.0,3.4,2.8,3.0,41.2,,41.2,,,,,0,,0,,,,,0.0,,0.0
80004,8004,Billings Metropolitan Transit,Full Reporter,Urban,DR,DO,"25,319","2,192",189,698,"28,398",,"28,398",13.1,1.3,0.1,0.4,14.9,,14.9,,,,,0,,0,,,,,0.0,,0.0
80005,8005,Mountain Metropolitan Transit,Full Reporter,Urban,VP,DO,,"2,594",528,"4,792","7,914",,"7,914",,1.5,0.3,2.8,4.7,,4.7,,0,,,0,,0,,,,,0.0,,0.0
80006,8006,Denver Regional Transportation District,Full Reporter,Urban,MB,DO,"2,429,440","797,142","322,381","605,610","4,154,573","24,677","4,179,250","1,145.0",370.0,132.0,295.0,"1,942.0",14.5,"1,956.5","237,895",,,"11,464","249,359",,"249,359",219.0,,,13.0,232.0,,232.0
80006,8006,Denver Regional Transportation District,Full Reporter,Urban,LR,DO,"642,743","302,368","253,244","271,865","1,470,220","85,813","1,556,033",261.0,135.0,95.0,124.0,615.0,49.7,664.7,280,,,,280,,280,2.0,,,,2.0,,2.0
80007,8007,Pueblo Transit System,Full Reporter,Urban,MB,DO,"53,079","8,728","1,473","5,631","68,911",,"68,911",33.0,6.0,2.0,3.0,44.0,,44.0,"2,146",,,,"2,146",,"2,146",6.0,,,,6.0,,6.0
80008,8008,Cities Area Transit,Full Reporter,Urban,MB,DO,"24,817","4,542",0,"4,678","34,037",,"34,037",16.0,2.5,,2.5,21.0,,21.0,"5,678",,606,"1,862","8,146",,"8,146",9.0,,1.0,2.0,12.0,,12.0
80009,8009,Missoula Urban Transportation District,Full Reporter,Urban,MB,DO,"55,489","14,617","1,067","17,098","88,271",,"88,271",32.9,7.0,0.5,9.5,49.9,,49.9,"10,886",61,,,"10,947",,"10,947",7.3,0.2,,,7.5,,7.5
80009,8009,Missoula Urban Transportation District,Full Reporter,Urban,DR,DO,"12,640",364,27,"4,274","17,305",,"17,305",6.5,0.2,0.0,2.3,9.0,,9.0,"2,047",2,,,"2,049",,"2,049",1.4,,,,1.4,,1.4
80011,8011,Transfort,Full Reporter,Urban,MB,DO,"86,703",,,"23,212","109,915",,"109,915",52.2,,,15.8,68.0,,68.0,"79,938",,,"2,174","82,112",,"82,112",48.3,,,0.8,49.1,,49.1
80011,8011,Transfort,Full Reporter,Urban,RB,DO,"22,922",,,"6,136","29,058",,"29,058",13.8,,,4.2,18.0,,18.0,"21,134",,,575,"21,709",,"21,709",12.8,,,0.2,13.0,,13.0
80012,8012,Great Falls Transit District,Full Reporter,Urban,MB,DO,"30,927","6,137","1,666","5,211","43,941",,"43,941",17.0,4.0,1.0,3.0,25.0,,25.0,"16,554",699,699,464,"18,416",,"18,416",10.0,0.5,0.5,1.0,12.0,,12.0
80012,8012,Great Falls Transit District,Full Reporter,Urban,DR,DO,"1,767",184,13,"1,915","3,879",,"3,879",1.0,0.1,0.0,1.0,2.1,,2.1,"18,101",,,,"18,101",,"18,101",11.0,,,,11.0,,11.0
80025,8025,City of Loveland Transit,Full Reporter,Urban,DR,DO,,,,"1,805","1,805",,"1,805",,,,1.0,1.0,,1.0,"6,025",,,"1,433","7,458",,"7,458",13.0,,,1.0,14.0,,14.0
80025,8025,City of Loveland Transit,Full Reporter,Urban,MB,DO,,,,"1,879","1,879",,"1,879",,,,1.0,1.0,,1.0,"28,848",,,"1,791","30,639",,"30,639",12.0,,,1.0,13.0,,13.0
80028,8028,Cache Valley Transit District,Full Reporter,Urban,MB,DO,"46,473","7,615","1,511","11,533","67,132",123,"67,255",24.6,4.1,0.8,6.6,36.1,0.1,36.2,"34,262","3,406",,251,"37,919",,"37,919",45.1,5.7,,12.3,63.1,,63.1
80028,8028,Cache Valley Transit District,Full Reporter,Urban,DR,DO,"10,201","1,671",331,"2,531","14,734",27,"14,761",5.4,0.9,0.2,1.4,7.9,0.0,7.9,"7,520",747,,55,"8,322",,"8,322",9.9,1.3,,2.7,13.9,,13.9
80106,8106,North Front Range Metropolitan Planning Organization,Full Reporter,Urban,VP,DO,,,,"1,969","1,969",,"1,969",,,,1.0,1.0,,1.0,,,,"3,497","3,497",,"3,497",,,,8.0,8.0,,8.0
80107,8107,The University of Montana - ASUM Transportation,Full Reporter,Urban,MB,DO,"2,304",890,158,"2,308","5,660",880,"6,540",1.2,0.5,0.1,1.1,2.9,0.4,3.3,"14,809",322,,,"15,131",,"15,131",38.5,1.5,0.0,,40.0,,40.0
80109,8109,"vRide, Inc. - Denver",Full Reporter,Urban,VP,DO,,,,"4,450","4,450",,"4,450",,,,3.0,3.0,,3.0,,,,501,501,,501,,,,1.0,1.0,,1.0
90003,9003,San Francisco Bay Area Rapid Transit District,Full Reporter,Urban,HR,DO,"2,230,250","1,124,586","1,411,106","785,679","5,551,621","782,959","6,334,580","1,125.8",591.6,715.4,426.6,"2,859.3",366.7,"3,226.0","99,839","4,389","20,402","9,948","134,578",,"134,578",96.5,5.0,12.8,6.0,120.3,,120.3
90004,9004,Golden Empire Transit District,Full Reporter,Urban,MB,DO,"157,119","89,901","10,396","49,690","307,106",,"307,106",80.0,52.0,5.0,27.0,164.0,,164.0,"244,322",,,"10,518","254,840",,"254,840",142.1,,,6.0,148.1,,148.1
90004,9004,Golden Empire Transit District,Full Reporter,Urban,DR,DO,"8,375","2,175",,"1,618","12,168",,"12,168",5.0,1.0,,1.0,7.0,,7.0,"45,256",,,,"45,256",,"45,256",23.0,,,,23.0,,23.0
90006,9006,Santa Cruz Metropolitan Transit District,Full Reporter,Urban,MB,DO,"298,598","55,577","25,325","64,449","443,949",280,"444,229",145.4,28.4,14.1,36.9,224.8,0.2,225.0,,,,,0,,0,,,,,0.0,,0.0
90006,9006,Santa Cruz Metropolitan Transit District,Full Reporter,Urban,DR,DO,"90,670","3,411",,"1,908","95,989",,"95,989",48.0,1.8,,1.0,50.8,,50.8,,,,,0,,0,,,,,0.0,,0.0
90006,9006,Santa Cruz Metropolitan Transit District,Full Reporter,Urban,CB,DO,"40,294","7,500","3,417","8,697","59,908",,"59,908",19.6,3.8,1.9,5.0,30.3,,30.3,,,,,0,,0,,,,,0.0,,0.0
90008,9008,Santa Monica's Big Blue Bus,Full Reporter,Urban,MB,DO,"751,486","135,284","8,095","54,005","948,870","14,292","963,162",369.0,80.7,7.4,26.0,483.0,7.9,490.9,"2,317","1,254",,"1,709","5,280",,"5,280",2.8,1.0,,1.3,5.1,,5.1
90009,9009,San Mateo County Transit District,Full Reporter,Urban,MB,DO,"594,244","202,449","10,123","166,500","973,316","18,098","991,414",310.0,118.0,6.0,90.0,524.0,10.0,534.0,"79,898",,,"6,292","86,190",,"86,190",75.0,,,14.0,89.0,,89.0
90010,9010,Torrance Transit System,Full Reporter,Urban,MB,DO,"225,766","46,495",,"15,173","287,434",,"287,434",108.5,22.4,0.0,7.3,138.2,,138.2,"50,868",0,,"6,882","57,750",,"57,750",24.5,0.0,0.0,5.0,29.5,,29.5
90012,9012,San Joaquin Regional Transit District,Full Reporter,Urban,MB,DO,"183,768","58,516","28,532","72,668","343,484","13,185","356,669",92.0,30.0,15.0,33.0,170.0,8.0,178.0,"12,578",,,"4,068","16,646",854,"17,500",11.0,,,4.0,15.0,1.0,16.0
90013,9013,Santa Clara Valley Transportation Authority,Full Reporter,Urban,MB,DO,"1,888,092","566,027","101,356","235,370","2,790,845","186,676","2,977,521","1,036.0",292.0,53.0,140.0,"1,521.0",118.0,"1,639.0",,,,,0,,0,,,,,0.0,,0.0
90013,9013,Santa Clara Valley Transportation Authority,Full Reporter,Urban,LR,DO,"314,778","231,491","245,981","89,042","881,292","186,676","1,067,968",167.0,123.0,127.0,53.0,470.0,118.0,588.0,,,,,0,,0,,,,,0.0,,0.0
