Last Report Year,AgencyID,Legacy NTD ID,Agency Name,Agency Status,Reporter Type,City,State,Census Year,UZA Name,UZA,UZA Area SQ Miles,UZA Population,2017 Status,Mode,Service,Mode Status,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
2017,30094,3094,City of Harrisonburg Department of Public Transportation(Harrisonburg Transit),Active,Full Reporter,Harrisonburg,VA,2010,"Harrisonburg, VA",413,33,"66,784",Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,5,5,5,6,6,5,5,6,7,8,7,7,7
2017,30094,3094,City of Harrisonburg Department of Public Transportation(Harrisonburg Transit),Active,Full Reporter,Harrisonburg,VA,2010,"Harrisonburg, VA",413,33,"66,784",Existing 2017,DR,PT,Discontinued,,,,,,,,,,,,,,,2,1,1,1,1,,0,0,,0,,,
2017,30094,3094,City of Harrisonburg Department of Public Transportation(Harrisonburg Transit),Active,Full Reporter,Harrisonburg,VA,2010,"Harrisonburg, VA",413,33,"66,784",Existing 2017,DT,PT,Discontinued,,,,,,,,,,,,,,,,,,,,1,1,1,,0,,,
2017,30094,3094,City of Harrisonburg Department of Public Transportation(Harrisonburg Transit),Active,Full Reporter,Harrisonburg,VA,2010,"Harrisonburg, VA",413,33,"66,784",Existing 2017,MB,DO,Operating,,,,,,,,,,,,,,,18,18,18,23,23,25,27,33,30,31,31,32,32
2017,30095,3095,County of Lebanon Transit Authority(Lebanon Transit),Active,Full Reporter,Lebanon,PA,2010,"Lebanon, PA",366,45,"77,086",Existing 2017,CB,DO,Operating,,,,,,,,,,,,,,,,,,,,,,4,4,4,4,4,4
2017,30095,3095,County of Lebanon Transit Authority(Lebanon Transit),Active,Full Reporter,Lebanon,PA,2010,"Lebanon, PA",366,45,"77,086",Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,15,14,13,13,13,14,13,13,13,12,12,12
2017,30095,3095,County of Lebanon Transit Authority(Lebanon Transit),Active,Full Reporter,Lebanon,PA,2010,"Lebanon, PA",366,45,"77,086",Existing 2017,MB,DO,Operating,,,,,,,,,,,,,,,,10,11,13,13,13,15,8,8,8,8,8,8
2017,30096,3096,The Tri-County Council for the Lower Eastern Shore of Maryland(Shore Transit),Active,Full Reporter,Salisbury,MD,2010,"Salisbury, MD-DE",307,71,"98,081",Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,14,18,22,20,20,23,23,24,24,23,23,23,23
2017,30096,3096,The Tri-County Council for the Lower Eastern Shore of Maryland(Shore Transit),Active,Full Reporter,Salisbury,MD,2010,"Salisbury, MD-DE",307,71,"98,081",Existing 2017,DT,PT,Discontinued,,,,,,,,,,,,,,,,,,,,,10,10,14,14,13,6,
2017,30096,3096,The Tri-County Council for the Lower Eastern Shore of Maryland(Shore Transit),Active,Full Reporter,Salisbury,MD,2010,"Salisbury, MD-DE",307,71,"98,081",Existing 2017,MB,DO,Operating,,,,,,,,,,,,,,,27,21,24,22,21,25,18,24,15,15,15,15,15
2014,30098,3098,Washington County Commissioners(CABL Bus lines),Inactive,Reduced Reporter,Marietta,OH,2010,"Parkersburg, WV-OH",411,42,"67,229",Pre 2017,DR,PT,Discontinued,,,,,,,,,,,,,,,,,,,,,1,1,1,1,,,
2014,30098,3098,Washington County Commissioners(CABL Bus lines),Inactive,Reduced Reporter,Marietta,OH,2010,"Parkersburg, WV-OH",411,42,"67,229",Pre 2017,MB,PT,Discontinued,,,,,,,,,,,,,,,,,,,,,5,5,5,5,,,
2017,30099,3099,City of Winchester(WinTran),Active,Reduced Reporter,Winchester,VA,2010,"Winchester, VA",398,37,"69,449",Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,2,2,2,3,3,3,3
2017,30099,3099,City of Winchester(WinTran),Active,Reduced Reporter,Winchester,VA,2010,"Winchester, VA",398,37,"69,449",Existing 2017,MB,DO,Operating,,,,,,,,,,,,,,,,,,,,,4,4,4,4,4,4,4
2015,30101,3101,City of Washington(City Transit),Inactive,Full Reporter,Washington,PA,2010,"Pittsburgh, PA",27,905,"1,733,853",Pre 2017,DR,PT,Discontinued,,,,,,,,,,,,,,,,,,2,2,2,2,2,3,3,3,,
2015,30101,3101,City of Washington(City Transit),Inactive,Full Reporter,Washington,PA,2010,"Pittsburgh, PA",27,905,"1,733,853",Pre 2017,MB,PT,Discontinued,,,,,,,,,,,,,,,,,,4,5,5,5,5,6,6,6,,
2016,30102,3102,Martz Trailways,Inactive,Full Reporter,Wilkes Barre,PA,2010,"New York-Newark, NY-NJ-CT",1,"3,450","18,351,295",Pre 2017,CB,DO,Discontinued,,,,,,,,,,,,,,,,,,,,,52,55,50,42,,41,
2015,30102,3102,Martz Trailways,Inactive,Full Reporter,Wilkes Barre,PA,2010,"New York-Newark, NY-NJ-CT",1,"3,450","18,351,295",Pre 2017,MB,DO,Discontinued,,,,,,,,,,,,,,,,,,10,55,,0,0,,0,,,
2016,30103,3103,"Martz Group, National Coach Works of Virginia(NCW)",Inactive,Full Reporter,Fredericksburg,VA,2010,"Washington, DC-VA-MD",8,"1,322","4,586,770",Pre 2017,CB,DO,Discontinued,,,,,,,,,,,,,,,,,,,,,14,14,18,18,,7,
2015,30103,3103,"Martz Group, National Coach Works of Virginia(NCW)",Inactive,Full Reporter,Fredericksburg,VA,2010,"Washington, DC-VA-MD",8,"1,322","4,586,770",Pre 2017,MB,DO,Discontinued,,,,,,,,,,,,,,,,,,12,14,15,0,0,,0,,,
2017,30104,3104,Metropolitan Washington Airports Authority(MWAA),Active,Building Reporter,Washington,DC,2010,"Washington, DC-VA-MD",8,"1,322","4,586,770",Existing 2017,HR,DO,Building,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,0
2017,30105,3105,Northern Virginia Transportation Commission(NVTC),Active,Planning Reporter,Arlington,VA,2010,"Washington, DC-VA-MD",8,"1,322","4,586,770",Existing 2017,MB,PT,Discontinued,,,,,,,,,,,,,,,,,,,,,,0,,0,,,
2017,30105,3105,Northern Virginia Transportation Commission(NVTC),Active,Planning Reporter,Arlington,VA,2010,"Washington, DC-VA-MD",8,"1,322","4,586,770",Existing 2017,VP,PT,Discontinued,,,,,,,,,,,,,,,,,,,,,,0,,0,,,
2017,30106,3106,National Capital Region Transportation Planning Board(MWCOG/TPB),Active,Reduced Reporter,Washington,DC,2010,"Washington, DC-VA-MD",8,"1,322","4,586,770",Existing 2017,VP,PT,Operating,,,,,,,,,,,,,,,,,,,,,,1,6,8,11,20,11
2017,30107,3107,West Virginia University - Morgantown Personal Rapid Transit,Active,Full Reporter,Morgantown,WV,2010,"Morgantown, WV",393,37,"70,350",Existing 2017,MG,DO,Operating,,,,,,,,,,,,,,,,,,,,,,51,55,55,64,48,42
2017,30108,3108,Cecil County Government - SSCT,Active,Reduced Reporter,Elkton,MD,2010,"Philadelphia, PA-NJ-DE-MD",5,"1,981","5,441,567",Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,12,12,12,12,7,7
2017,30108,3108,Cecil County Government - SSCT,Active,Reduced Reporter,Elkton,MD,2010,"Philadelphia, PA-NJ-DE-MD",5,"1,981","5,441,567",Existing 2017,MB,DO,Operating,,,,,,,,,,,,,,,,,,,,,,12,12,12,12,4,4
2017,30109,3109,St. Mary's Transit System -Dept. of Public Works and Transit(STS),Active,Reduced Reporter,California,MD,2010,"Lexington Park-California-Chesapeake Ranch Estates, MD",451,50,"58,875",Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,8,8,8,7,8,10
2017,30109,3109,St. Mary's Transit System -Dept. of Public Works and Transit(STS),Active,Reduced Reporter,California,MD,2010,"Lexington Park-California-Chesapeake Ranch Estates, MD",451,50,"58,875",Existing 2017,MB,DO,Operating,,,,,,,,,,,,,,,,,,,,,,9,9,9,9,9,9
2017,30111,3111,Washington County Transportation Authority,Active,Full Reporter,Washington,PA,2010,"Pittsburgh, PA",27,905,"1,733,853",Existing 2017,DR,PT,Operating,,,,,,,,,,,,,,,,,,,,,,,,62,56,60,62
2017,30111,3111,Washington County Transportation Authority,Active,Full Reporter,Washington,PA,2010,"Pittsburgh, PA",27,905,"1,733,853",Existing 2017,MB,PT,Operating,,,,,,,,,,,,,,,,,,,,,,,,2,2,8,8
2017,30112,3112,DDOT - Progressive Transportation Services Administration,Active,Full Reporter,Washington,DC,2010,"Washington, DC-VA-MD",8,"1,322","4,586,770",Existing 2017,MB,PT,Operating,,,,,,,,,,,,,,,,,,,,,,,,,50,52,47
2017,30112,3112,DDOT - Progressive Transportation Services Administration,Active,Full Reporter,Washington,DC,2010,"Washington, DC-VA-MD",8,"1,322","4,586,770",Existing 2017,SR,PT,Operating,,,,,,,,,,,,,,,,,,,,,,,,0,,5,6
2017,30114,3R06-011,Accomack-Northhampton Transportation District Comm(STAR Transit),Active,Rural Reporter,Parksley,VA,2010,,,,,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
2017,30114,3R06-011,Accomack-Northhampton Transportation District Comm(STAR Transit),Active,Rural Reporter,Parksley,VA,2010,,,,,Existing 2017,MB,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,8,7,9,9
2017,30115,3R06-020,Pulaski Area Transit(Valley Metro),Active,Rural Reporter,Roanoke,VA,2010,,,,,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,11,9,11,11
2017,30115,3R06-020,Pulaski Area Transit(Valley Metro),Active,Rural Reporter,Roanoke,VA,2010,,,,,Existing 2017,MB,DO,Discontinued,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,30116,3R04-004,Borough of Mt. Carmel(LATS),Active,Rural Reporter,Mount Carmel,PA,2010,,,,,Existing 2017,MB,PT,Operating,,,,,,,,,,,,,,,,,,,,,,,,4,3,3,3
2017,30117,3R03-008,"Garrett County Community Action Committee, Inc(Garrett Transit Service)",Active,Rural Reporter,Oakland,MD,2010,,,,,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,32,23,20,17
2017,30117,3R03-008,"Garrett County Community Action Committee, Inc(Garrett Transit Service)",Active,Rural Reporter,Oakland,MD,2010,,,,,Existing 2017,MB,DO,Discontinued,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,30118,3R06-044,VRT-Culpeper Region,Active,Rural Reporter,Purcellville,VA,2010,,,,,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,,3,3,4
2017,30118,3R06-044,VRT-Culpeper Region,Active,Rural Reporter,Purcellville,VA,2010,,,,,Existing 2017,MB,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,15,14,11,11
2017,30119,3R05-014,Central West Virginia Transit Authority(CENTRA),Active,Rural Reporter,Clarksburg,WV,2010,,,,,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,1,1,5,5
2017,30119,3R05-014,Central West Virginia Transit Authority(CENTRA),Active,Rural Reporter,Clarksburg,WV,2010,,,,,Existing 2017,MB,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,16,16,16,16
2017,30120,3R06-045,VRT-NoVA Loudoun Region,Active,Rural Reporter,Charlottesville,VA,2010,,,,,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,,,8,9
2017,30120,3R06-045,VRT-NoVA Loudoun Region,Active,Rural Reporter,Charlottesville,VA,2010,,,,,Existing 2017,MB,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,6,7,3,1
2017,30121,3R05-013,Bluefield Area Transit(BAT),Active,Rural Reporter,Bluefield,WV,2010,,,,,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,6,7,13,13
2017,30121,3R05-013,Bluefield Area Transit(BAT),Active,Rural Reporter,Bluefield,WV,2010,,,,,Existing 2017,MB,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,13,13,11,11
2017,30122,3R05-023,Randolph County Senior Center (CRT),Active,Rural Reporter,Elkins,WV,2010,,,,,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,7,9,6,8
2017,30122,3R05-023,Randolph County Senior Center (CRT),Active,Rural Reporter,Elkins,WV,2010,,,,,Existing 2017,MB,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,3,4,8,6
2017,30123,3R06-002,District Three Public Transit,Active,Rural Reporter,Marion,VA,2010,,,,,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,52,45,40,25
2017,30123,3R06-002,District Three Public Transit,Active,Rural Reporter,Marion,VA,2010,,,,,Existing 2017,MB,DO,Discontinued,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,30124,3R04-007,Warren County Transit Authority(TAWC),Active,Rural Reporter,Warren,PA,2010,,,,,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,10,8,10,12
2017,30124,3R04-007,Warren County Transit Authority(TAWC),Active,Rural Reporter,Warren,PA,2010,,,,,Existing 2017,MB,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,3,3,3,3
2017,30125,3R06-046,VRT-Staunton Region,Active,Rural Reporter,Purcellville,VA,2010,,,,,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,,,2,1
2017,30125,3R06-046,VRT-Staunton Region,Active,Rural Reporter,Purcellville,VA,2010,,,,,Existing 2017,MB,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,9,6,7,6
2017,30127,3R04-006,Schuylkill Transportation System(STS),Active,Rural Reporter,St. Clair,PA,2010,,,,,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,27,20,26,26
2017,30127,3R04-006,Schuylkill Transportation System(STS),Active,Rural Reporter,St. Clair,PA,2010,,,,,Existing 2017,MB,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,10,9,9,9
2017,30129,3R03-018,Anne Arundel County,Active,Full Reporter,Annapolis,MD,2010,"Baltimore, MD",19,717,"2,203,663",Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,,,34,29
2017,30129,3R03-018,Anne Arundel County,Active,Full Reporter,Annapolis,MD,2010,"Baltimore, MD",19,717,"2,203,663",Existing 2017,MB,PT,Operating,,,,,,,,,,,,,,,,,,,,,,,,,,5,5
2017,30130,3R03-010,Baltimore County Department of Aging(CountyRide),Active,Rural Reporter,Towson,MD,2010,,,,,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,23,25,20,24
2017,30130,3R03-010,Baltimore County Department of Aging(CountyRide),Active,Rural Reporter,Towson,MD,2010,,,,,Existing 2017,DT,DO,Discontinued,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,30130,3R03-010,Baltimore County Department of Aging(CountyRide),Active,Rural Reporter,Towson,MD,2010,,,,,Existing 2017,MB,DO,Discontinued,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,30131,3R03-005,"Board of County Commissioners of Calvert County, Maryland",Active,Reduced Reporter,Prince Frederick,MD,2010,"Lexington Park-California-Chesapeake Ranch Estates, MD",451,50,"58,875",Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,4,8,5,5
2017,30131,3R03-005,"Board of County Commissioners of Calvert County, Maryland",Active,Reduced Reporter,Prince Frederick,MD,2010,"Lexington Park-California-Chesapeake Ranch Estates, MD",451,50,"58,875",Existing 2017,MB,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,9,10,8,8
2017,30132,3R06-003,Mountain Empire Older Citizens Transit(MEOC Transit),Active,Rural Reporter,Big Stone Gap,VA,2010,,,,,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,49,48,45,47
2017,30135,3R05-018,Potomac Valley Transit Authority(PVTA),Active,Rural Reporter,Petersburg,WV,2010,,,,,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,3,3,6,6
2017,30135,3R05-018,Potomac Valley Transit Authority(PVTA),Active,Rural Reporter,Petersburg,WV,2010,,,,,Existing 2017,MB,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,15,15,12,12
2017,30137,3R04-012,Monroe County Transportation  Authority(MCTA),Active,Full Reporter,Scotrun,PA,2010,"East Stroudsburg, PA-NJ",472,52,"54,316",Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,22,24,27,27
2017,30137,3R04-012,Monroe County Transportation  Authority(MCTA),Active,Full Reporter,Scotrun,PA,2010,"East Stroudsburg, PA-NJ",472,52,"54,316",Existing 2017,DT,PT,Operating,,,,,,,,,,,,,,,,,,,,,,,,5,5,5,3
2017,30137,3R04-012,Monroe County Transportation  Authority(MCTA),Active,Full Reporter,Scotrun,PA,2010,"East Stroudsburg, PA-NJ",472,52,"54,316",Existing 2017,MB,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,11,11,10,10
2017,30138,3R05-016,Barbour Co. Senior Center (HAT),Active,Rural Reporter,Philippi,WV,2010,,,,,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,8,8,9,10
2017,30138,3R05-016,Barbour Co. Senior Center (HAT),Active,Rural Reporter,Philippi,WV,2010,,,,,Existing 2017,MB,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,1
2017,30140,3R05-017,Mountain Transit Authority(MTA),Active,Rural Reporter,Summersville,WV,2010,,,,,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,2,2,4,4
2017,30140,3R05-017,Mountain Transit Authority(MTA),Active,Rural Reporter,Summersville,WV,2010,,,,,Existing 2017,MB,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,7,7,5,5
2017,30141,3R04-001,Butler Transit  Authority(BTA),Active,Rural Reporter,Butler,PA,2010,,,,,Existing 2017,DR,PT,Operating,,,,,,,,,,,,,,,,,,,,,,,,16,15,15,15
2017,30141,3R04-001,Butler Transit  Authority(BTA),Active,Rural Reporter,Butler,PA,2010,,,,,Existing 2017,MB,PT,Operating,,,,,,,,,,,,,,,,,,,,,,,,4,4,4,4
2017,30142,3R06-018,Lake Area Bus(LAB),Active,Rural Reporter,South Hill,VA,2010,,,,,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,3,5,5,2
2014,30144,3R06-043,Halifax Area Rural Transit,Inactive,Rural Reporter,,VA,2010,,,,,Pre 2017,DR,DO,Discontinued,,,,,,,,,,,,,,,,,,,,,,,,3,,,
2014,30144,3R06-043,Halifax Area Rural Transit,Inactive,Rural Reporter,,VA,2010,,,,,Pre 2017,MB,DO,Discontinued,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,30147,3R06-012,Town of Chincoteague(Pony Express),Active,Rural Reporter,Chincoteague Island,VA,2010,,,,,Existing 2017,MB,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,4,3,3,3
2017,30149,3R05-015,Fairmont Marion County Transit Authority(FMCTA),Active,Rural Reporter,Fairmont,WV,2010,,,,,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,6,6,7,7
2017,30149,3R05-015,Fairmont Marion County Transit Authority(FMCTA),Active,Rural Reporter,Fairmont,WV,2010,,,,,Existing 2017,MB,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,15,15,14,14
2017,30151,3R04-005,New Castle Area Transit Authority(NCATA),Active,Rural Reporter,New Castle,PA,2010,,,,,Existing 2017,CB,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,8,7,7,7
2017,30151,3R04-005,New Castle Area Transit Authority(NCATA),Active,Rural Reporter,New Castle,PA,2010,,,,,Existing 2017,DR,PT,Operating,,,,,,,,,,,,,,,,,,,,,,,,19,18,6,6
2017,30151,3R04-005,New Castle Area Transit Authority(NCATA),Active,Rural Reporter,New Castle,PA,2010,,,,,Existing 2017,MB,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,17,18,18,18
2017,30154,3R06-005,Greene Co. Transit Inc.,Active,Rural Reporter,Stanardsville,VA,2010,,,,,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,18,17,15,15
2017,30155,3R03-026,Mayor and City Council Town of Ocean City(OC Transportation),Active,Rural Reporter,Ocean City,MD,2010,,,,,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,3,3,3,3
2017,30155,3R03-026,Mayor and City Council Town of Ocean City(OC Transportation),Active,Rural Reporter,Ocean City,MD,2010,,,,,Existing 2017,MB,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,63,66,61,61
2017,30157,3R06-051,Town of Altavista(Altavista Community Transit System (ACTS)),Active,Rural Reporter,Altavista,VA,2010,,,,,Existing 2017,MB,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2
2017,30161,3R03-019,Dorchester County Council(Delmarva Community Transit),Active,Rural Reporter,Cambridge,MD,2010,,,,,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,20,23,7,22
2017,30161,3R03-019,Dorchester County Council(Delmarva Community Transit),Active,Rural Reporter,Cambridge,MD,2010,,,,,Existing 2017,MB,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,17,12,10,10
2017,30162,3R05-020,Little Kanawha Transit Authority(LKB),Active,Rural Reporter,Grantsville,WV,2010,,,,,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,8,9,9,9
2017,30162,3R05-020,Little Kanawha Transit Authority(LKB),Active,Rural Reporter,Grantsville,WV,2010,,,,,Existing 2017,MB,DO,Discontinued,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,30164,3R06-004,Town of Bluefield/Graham Transit,Active,Rural Reporter,Bluefield,VA,2010,,,,,Existing 2017,MB,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,4,4,3,3
2017,30165,3R06-013,Farmville Area Bus(FAB),Active,Rural Reporter,Farmville,VA,2010,,,,,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,11,3,4,4
2017,30165,3R06-013,Farmville Area Bus(FAB),Active,Rural Reporter,Farmville,VA,2010,,,,,Existing 2017,MB,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,3,8,8,10
2014,30166,3R06-007,Bay Aging,Inactive,Rural Reporter,,VA,2010,,,,,Pre 2017,DR,DO,Discontinued,,,,,,,,,,,,,,,,,,,,,,,,37,,,
2014,30166,3R06-007,Bay Aging,Inactive,Rural Reporter,,VA,2010,,,,,Pre 2017,MB,DO,Discontinued,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,30167,3R04-002,County of Carbon(CCCT),Active,Reduced Reporter,Jim Thorpe,PA,2010,"Allentown, PA-NJ",61,346,"664,651",Existing 2017,DR,PT,Operating,,,,,,,,,,,,,,,,,,,,,,,,19,19,18,18
2017,30167,3R04-002,County of Carbon(CCCT),Active,Reduced Reporter,Jim Thorpe,PA,2010,"Allentown, PA-NJ",61,346,"664,651",Existing 2017,MB,PT,Operating,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1
2016,30168,3R04-010,Venango County Transportation Office,Inactive,Rural Reporter,,PA,2010,,,,,Pre 2017,DR,DO,Discontinued,,,,,,,,,,,,,,,,,,,,,,,,12,15,14,
2016,30168,3R04-010,Venango County Transportation Office,Inactive,Rural Reporter,,PA,2010,,,,,Pre 2017,MB,DO,Discontinued,,,,,,,,,,,,,,,,,,,,,,,,3,3,3,
2017,30170,3R04-017,Endless Mountains Transportation Authority(EMTA),Active,Rural Reporter,Athens,PA,2010,,,,,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,32,31,32,31
2017,30170,3R04-017,Endless Mountains Transportation Authority(EMTA),Active,Rural Reporter,Athens,PA,2010,,,,,Existing 2017,MB,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,9,9,9,9
2017,30172,3R06-015,Bay Transit(Bay Transit),Active,Rural Reporter,Urbanna,VA,2010,,,,,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,4,36,38,39
2017,30172,3R06-015,Bay Transit(Bay Transit),Active,Rural Reporter,Urbanna,VA,2010,,,,,Existing 2017,MB,DO,Discontinued,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,30174,3R06-001,Four County Transit(Four County Transit),Active,Rural Reporter,Cedar Bluff,VA,2010,,,,,Existing 2017,MB,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,43,37,35,40
2014,30176,3R06-042,"Unified Human Services Transportation System, Inc - RADAR Covington",Inactive,Rural Reporter,,VA,2010,,,,,Pre 2017,MB,DO,Discontinued,,,,,,,,,,,,,,,,,,,,,,,,2,,,
2017,30177,3R04-008,Indiana County Transit Authority(ICTA),Active,Rural Reporter,Indiana,PA,2010,,,,,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,14,14,8,9
2017,30177,3R04-008,Indiana County Transit Authority(ICTA),Active,Rural Reporter,Indiana,PA,2010,,,,,Existing 2017,MB,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,16,16,16,15
2017,30178,3R06-021,"Unified Human Services Transportation Systems, Inc(RADAR Roanoke)",Active,Rural Reporter,Roanoke,VA,2010,,,,,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,14,12,12,24
2017,30178,3R06-021,"Unified Human Services Transportation Systems, Inc(RADAR Roanoke)",Active,Rural Reporter,Roanoke,VA,2010,,,,,Existing 2017,MB,DO,Discontinued,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,30179,3R05-022,Wayne Co. Comm. Servs. Org.,Inactive,Rural Reporter,,WV,2010,,,,,Pre 2017,DR,DO,Discontinued,,,,,,,,,,,,,,,,,,,,,,,,6,6,6,
2016,30179,3R05-022,Wayne Co. Comm. Servs. Org.,Inactive,Rural Reporter,,WV,2010,,,,,Pre 2017,MB,DO,Discontinued,,,,,,,,,,,,,,,,,,,,,,,,12,12,12,
2014,30180,3R06-052,"Unified Human Services Transportation Systems, Inc - Maury",Inactive,Rural Reporter,,VA,2010,,,,,Pre 2017,MB,DO,Discontinued,,,,,,,,,,,,,,,,,,,,,,,,2,,,
2017,30183,3R05-021,Tri River Transit(TRT),Active,Rural Reporter,Hamlin,WV,2010,,,,,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,2,4,5,13
2017,30183,3R05-021,Tri River Transit(TRT),Active,Rural Reporter,Hamlin,WV,2010,,,,,Existing 2017,MB,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,12,10,9,7
2017,30184,3R06-016,Blackstone Area Bus Service,Active,Rural Reporter,Blackstone,VA,2010,,,,,Existing 2017,MB,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,7,7,7,7
2017,30185,3R04-015,Crawford Area Transportation Authority(CATA),Active,Rural Reporter,Meadville,PA,2010,,,,,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,18,20,18,30
2017,30185,3R04-015,Crawford Area Transportation Authority(CATA),Active,Rural Reporter,Meadville,PA,2010,,,,,Existing 2017,MB,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,5,5,6,9
2017,30185,3R04-015,Crawford Area Transportation Authority(CATA),Active,Rural Reporter,Meadville,PA,2010,,,,,Existing 2017,OT,DO,Discontinued,,,,,,,,,,,,,,,,,,,,,,,,,,,
